Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-9.22216,-71.85121,Jordão,AC,5635,2011,142.7,6.2,5473.9,0.1,0.4,0.025323868677905943,1.0,0.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2011,827.3,7.3,867.3,0.0,0.1,0.4857897827363476,10.0,23.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2011,279.0,8.2,10717.7,0.0,49.5,0.02509444144630329,4.0,2.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2011,851.9,9.9,900.4,0.0,0.0,0.4840340909090909,4.0,5.0
-9.60105,-68.22547,Bujari,AC,3104,2011,1185.2,10.0,1918.2,0.0,0.2,0.3818298969072165,2.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2011,189.3,11.2,6442.1,3.0,0.0,0.028419156282840412,0.0,0.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2011,241.8,11.6,8041.5,0.2,0.5,0.028155565905915232,0.0,0.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2012,258.9,2.5,4892.4,0.5,0.0,0.049980694980694976,4.0,4.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2012,81.1,2.8,6209.7,0.1,34.9,0.012771653543307086,0.0,2.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2012,410.8,3.5,5165.3,45.1,0.0,0.07129468934397779,0.0,0.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2012,245.5,3.8,8221.4,0.2,0.5,0.02858639962738705,0.0,0.0
-9.95424,-66.87906,Acrelândia,AC,1880,2012,1107.7,4.2,747.4,0.0,0.0,0.5892021276595745,2.0,7.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2012,490.2,4.9,2703.4,0.7,0.0,0.1510166358595194,0.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2012,195.2,5.9,5992.5,3.0,0.0,0.029304909172796875,0.0,0.0
-9.22216,-71.85121,Jordão,AC,5635,2012,150.0,7.2,5303.7,0.1,0.4,0.026619343389529725,0.0,0.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2012,1005.1,10.1,8142.3,20.7,0.0,0.10922625516192133,1.0,2.0
-9.60105,-68.22547,Bujari,AC,3104,2012,1195.9,10.7,1907.5,0.0,0.2,0.3852770618556701,0.0,1.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2013,82.5,1.4,4819.7,0.1,34.9,0.012992125984251968,2.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2013,197.0,1.7,6443.1,3.0,0.0,0.029575138868037837,0.0,1.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2013,247.7,2.2,8225.5,0.2,0.5,0.02884257102934327,0.0,2.0
-9.22216,-71.85121,Jordão,AC,5635,2013,152.2,2.3,5197.4,0.1,0.4,0.02700976042590949,0.0,0.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2013,413.3,2.5,5176.4,45.1,0.0,0.0717285664699757,0.0,5.0
-9.63535,-67.65836,Porto Acre,AC,2703,2013,1284.5,3.7,1416.1,0.0,0.0,0.475212726600074,0.0,0.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2013,494.5,4.3,2705.8,0.7,0.0,0.15234134319162046,0.0,33.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2013,263.7,4.9,4886.1,0.5,0.0,0.05090733590733591,4.0,4.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2013,1010.5,5.4,7610.0,20.7,0.0,0.10981308411214953,2.0,539.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2013,873.2,5.9,882.1,0.0,0.0,0.4961363636363637,3.0,2.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2014,495.7,1.2,2698.1,0.7,0.0,0.1527110289587184,33.0,13.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2014,415.8,2.6,5160.0,45.1,0.0,0.07216244359597362,5.0,9.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2014,86.5,4.0,6181.6,0.1,34.9,0.013622047244094488,0.0,0.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2014,267.8,4.1,4878.5,0.5,0.0,0.0516988416988417,4.0,1.0
-9.22216,-71.85121,Jordão,AC,5635,2014,159.3,7.1,5288.8,0.1,0.4,0.02826974267968057,0.0,0.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2014,256.6,8.9,8081.1,0.2,0.5,0.02987890079180252,2.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2014,206.8,9.8,6121.2,3.0,0.0,0.03104638943101637,1.0,2.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2014,883.1,9.9,866.8,0.0,0.0,0.5017613636363637,2.0,1.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2014,857.2,10.6,828.7,0.0,0.1,0.5033470346447446,2.0,9.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2014,1021.7,11.2,7894.2,20.7,0.0,0.11103021082373396,539.0,249.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2015,257.1,0.5,7800.1,0.2,0.5,0.02993712156497438,0.0,0.0
-9.22216,-71.85121,Jordão,AC,5635,2015,160.2,0.9,4944.5,0.1,0.4,0.028429458740017743,0.0,0.0
