,Municipio,CodIbge,Estado,Ano,Notificações de 1o Sintoma
5525,Pacaraima,140045,RR,2014,15.0
5526,Rorainópolis,140047,RR,2014,442.0
5527,São João da Baliza,140050,RR,2014,5.0
5528,São Luiz,140060,RR,2014,
5529,Uiramutã,0,RR,2014,
5530,Abreulândia,170025,TO,2014,17.0
5531,Aguiarnópolis,170030,TO,2014,9.0
5532,Aliança do Tocantins,170035,TO,2014,
5533,Almas,170040,TO,2014,1.0
5534,Alvorada,170070,TO,2014,1.0
5535,Ananás,170100,TO,2014,3.0
5536,Angico,170105,TO,2014,1.0
5537,Aparecida do Rio Negro,170110,TO,2014,3.0
5538,Aragominas,170130,TO,2014,5.0
5539,Araguacema,170190,TO,2014,6.0
5540,Araguanã,170215,TO,2014,8.0
5541,Araguatins,170220,TO,2014,25.0
5542,Araguaçu,170200,TO,2014,332.0
5543,Araguaína,170210,TO,2014,499.0
5544,Arapoema,170230,TO,2014,2.0
5545,Arraias,170240,TO,2014,24.0
5546,Augustinópolis,170255,TO,2014,4.0
5547,Aurora do Tocantins,170270,TO,2014,
5548,Axixá do Tocantins,170290,TO,2014,3.0
5549,Babaçulândia,170300,TO,2014,7.0
5550,Bandeirantes do Tocantins,170305,TO,2014,7.0
5551,Barra do Ouro,170307,TO,2014,2.0
5552,Barrolândia,170310,TO,2014,14.0
5553,Bernardo Sayão,170320,TO,2014,9.0
5554,Bom Jesus do Tocantins,170330,TO,2014,5.0
5555,Brasilândia do Tocantins,170360,TO,2014,3.0
5556,Brejinho de Nazaré,170370,TO,2014,
5557,Buriti do Tocantins,170380,TO,2014,
5558,Cachoeirinha,170382,TO,2014,1.0
5559,Campos Lindos,170384,TO,2014,5.0
5560,Cariri do Tocantins,170386,TO,2014,16.0
5561,Carmolândia,170388,TO,2014,2.0
5562,Carrasco Bonito,170389,TO,2014,
5563,Caseara,170390,TO,2014,2.0
5564,Centenário,170410,TO,2014,
5565,Chapada da Natividade,170510,TO,2014,2.0
5566,Chapada de Areia,170460,TO,2014,6.0
5567,Colinas do Tocantins,170550,TO,2014,41.0
5568,Colméia,171670,TO,2014,11.0
5569,Combinado,170555,TO,2014,5.0
5570,Conceição do Tocantins,170560,TO,2014,1.0
5571,Couto Magalhães,170600,TO,2014,
5572,Cristalândia,170610,TO,2014,3.0
5573,Crixás do Tocantins,170625,TO,2014,
5574,Darcinópolis,170650,TO,2014,7.0
5575,Dianópolis,170700,TO,2014,9.0
5576,Divinópolis do Tocantins,170710,TO,2014,29.0
5577,Dois Irmãos do Tocantins,170720,TO,2014,13.0
5578,Dueré,170730,TO,2014,
5579,Esperantina,170740,TO,2014,1.0
5580,Figueirópolis,170765,TO,2014,
5581,Filadélfia,170770,TO,2014,5.0
5582,Formoso do Araguaia,170820,TO,2014,154.0
5583,Fortaleza do Tabocão,170825,TO,2014,13.0
5584,Fátima,170755,TO,2014,6.0
5585,Goianorte,170830,TO,2014,9.0
5586,Goiatins,170900,TO,2014,15.0
5587,Guaraí,170930,TO,2014,48.0
5588,Gurupi,170950,TO,2014,51.0
5589,Ipueiras,170980,TO,2014,1.0
5590,Itacajá,171050,TO,2014,30.0
5591,Itaguatins,171070,TO,2014,7.0
5592,Itapiratins,171090,TO,2014,1.0
5593,Itaporã do Tocantins,171110,TO,2014,3.0
5594,Jaú do Tocantins,0,TO,2014,
5595,Juarina,171180,TO,2014,1.0
5596,Lagoa da Confusão,171190,TO,2014,20.0
5597,Lagoa do Tocantins,0,TO,2014,6.0
5598,Lajeado,171200,TO,2014,1.0
5599,Lavandeira,0,TO,2014,11.0
5600,Lizarda,171240,TO,2014,2.0
5601,Luzinópolis,171245,TO,2014,1.0
5602,Marianópolis do Tocantins,171250,TO,2014,9.0
5603,Mateiros,171270,TO,2014,
5604,Maurilândia do Tocantins,171280,TO,2014,5.0
5605,Miracema do Tocantins,171320,TO,2014,51.0
5606,Miranorte,171330,TO,2014,95.0
5607,Monte Santo do Tocantins,171370,TO,2014,
5608,Monte do Carmo,171360,TO,2014,
5609,Município ignorado - TO,0,TO,2014,
5610,Muricilândia,171395,TO,2014,6.0
5611,Natividade,171420,TO,2014,1.0
5612,Nazaré,171430,TO,2014,3.0
5613,Nova Olinda,171488,TO,2014,6.0
5614,Nova Rosalândia,171500,TO,2014,4.0
5615,Novo Acordo,171510,TO,2014,2.0
5616,Novo Alegre,0,TO,2014,3.0
5617,Novo Jardim,171525,TO,2014,16.0
5618,Oliveira de Fátima,171550,TO,2014,2.0
5619,Palmas,172100,TO,2014,1269.0
5620,Palmeirante,171570,TO,2014,
5621,Palmeiras do Tocantins,0,TO,2014,2.0
5622,Palmeirópolis,171575,TO,2014,37.0
5623,Paranã,171620,TO,2014,25.0
5624,Paraíso do Tocantins,171610,TO,2014,159.0
5625,Pau D'Arco,171630,TO,2014,2.0
5626,Pedro Afonso,171650,TO,2014,10.0
5627,Peixe,171660,TO,2014,19.0
5628,Pequizeiro,171665,TO,2014,
5629,Pindorama do Tocantins,171700,TO,2014,2.0
5630,Piraquê,171720,TO,2014,3.0
5631,Pium,171750,TO,2014,45.0
5632,Ponte Alta do Bom Jesus,171780,TO,2014,3.0
5633,Ponte Alta do Tocantins,171790,TO,2014,8.0
5634,Porto Alegre do Tocantins,171800,TO,2014,1.0
5635,Porto Nacional,171820,TO,2014,62.0
5636,Praia Norte,171830,TO,2014,
5637,Presidente Kennedy,171840,TO,2014,4.0
5638,Pugmil,171845,TO,2014,9.0
5639,Recursolândia,171850,TO,2014,
5640,Riachinho,171855,TO,2014,1.0
5641,Rio Sono,171875,TO,2014,6.0
5642,Rio da Conceição,171865,TO,2014,2.0
5643,Rio dos Bois,171870,TO,2014,5.0
5644,Sampaio,171880,TO,2014,1.0
5645,Sandolândia,171884,TO,2014,46.0
5646,Santa Fé do Araguaia,171886,TO,2014,8.0
5647,Santa Maria do Tocantins,171888,TO,2014,
5648,Santa Rita do Tocantins,171889,TO,2014,
5649,Santa Rosa do Tocantins,171890,TO,2014,
5650,Santa Tereza do Tocantins,171900,TO,2014,
5651,Santa Terezinha do Tocantins,172000,TO,2014,2.0
5652,Silvanópolis,172065,TO,2014,3.0
5653,Sucupira,172085,TO,2014,1.0
5654,São Bento do Tocantins,172010,TO,2014,2.0
5655,São Félix do Tocantins,172015,TO,2014,1.0
5656,São Miguel do Tocantins,172020,TO,2014,3.0
5657,São Salvador do Tocantins,172025,TO,2014,7.0
5658,São Sebastião do Tocantins,172030,TO,2014,
5659,São Valério,0,TO,2014,2.0
5660,Sítio Novo do Tocantins,172080,TO,2014,13.0
5661,Taguatinga,0,TO,2014,8.0
5662,Taipas do Tocantins,172093,TO,2014,6.0
5663,Talismã,172097,TO,2014,75.0
5664,Tocantinópolis,172120,TO,2014,84.0
5665,Tocantínia,172110,TO,2014,41.0
5666,Tupirama,172125,TO,2014,6.0
5667,Tupiratins,172130,TO,2014,
5668,Wanderlândia,172208,TO,2014,2.0
5669,Xambioá,172210,TO,2014,1.0
5670,Acrelândia,120001,AC,2015,5.0
5671,Assis Brasil,0,AC,2015,6.0
5672,Brasiléia,120010,AC,2015,36.0
5673,Bujari,120013,AC,2015,
5674,Capixaba,120017,AC,2015,1.0
5675,Cruzeiro do Sul,120020,AC,2015,4915.0
5676,Epitaciolândia,120025,AC,2015,24.0
5677,Feijó,0,AC,2015,3.0
5678,Jordão,0,AC,2015,
5679,Manoel Urbano,0,AC,2015,
5680,Marechal Thaumaturgo,0,AC,2015,
5681,Mâncio Lima,120033,AC,2015,19.0
5682,Plácido de Castro,120038,AC,2015,2.0
5683,Porto Acre,120080,AC,2015,2.0
5684,Porto Walter,0,AC,2015,1.0
5685,Rio Branco,120040,AC,2015,545.0
5686,Rodrigues Alves,0,AC,2015,33.0
5687,Santa Rosa do Purus,0,AC,2015,
5688,Sena Madureira,120050,AC,2015,
5689,Senador Guiomard,120045,AC,2015,3.0
5690,Tarauacá,120060,AC,2015,
5691,Xapuri,120070,AC,2015,39.0
5692,Amapá,0,AP,2015,2.0
5693,Calçoene,160020,AP,2015,376.0
5694,Cutias,0,AP,2015,
5695,Ferreira Gomes,160023,AP,2015,83.0
5696,Itaubal,160025,AP,2015,
5697,Laranjal do Jari,0,AP,2015,52.0
5698,Macapá,160030,AP,2015,1596.0
5699,Mazagão,160040,AP,2015,268.0
5700,Município ignorado - AP,0,AP,2015,
5701,Oiapoque,160050,AP,2015,418.0
5702,Pedra Branca do Amapari,0,AP,2015,123.0
5703,Porto Grande,160053,AP,2015,139.0
5704,Pracuúba,0,AP,2015,
5705,Santana,160060,AP,2015,258.0
5706,Serra do Navio,160005,AP,2015,14.0
5707,Tartarugalzinho,0,AP,2015,52.0
5708,Vitória do Jari,0,AP,2015,
5709,Alvarães,130002,AM,2015,19.0
5710,Amaturá,0,AM,2015,
5711,Anamã,130008,AM,2015,1.0
5712,Anori,130010,AM,2015,3.0
5713,Apuí,130014,AM,2015,7.0
5714,Atalaia do Norte,130020,AM,2015,
5715,Autazes,130030,AM,2015,
5716,Barcelos,130040,AM,2015,105.0
5717,Barreirinha,130050,AM,2015,
5718,Benjamin Constant,130060,AM,2015,
5719,Beruri,0,AM,2015,
5720,Boa Vista do Ramos,0,AM,2015,
5721,Boca do Acre,130070,AM,2015,6.0
5722,Borba,130080,AM,2015,11.0
5723,Caapiranga,130083,AM,2015,
5724,Canutama,0,AM,2015,
5725,Carauari,0,AM,2015,
5726,Careiro,130110,AM,2015,2.0
5727,Careiro da Várzea,130115,AM,2015,
5728,Coari,130120,AM,2015,1.0
5729,Codajás,130130,AM,2015,
5730,Eirunepé,130140,AM,2015,
5731,Envira,0,AM,2015,
5732,Fonte Boa,130160,AM,2015,1.0
5733,Guajará,0,AM,2015,44.0
5734,Humaitá,130170,AM,2015,9.0
5735,Ipixuna,0,AM,2015,
5736,Iranduba,130185,AM,2015,
5737,Itacoatiara,130190,AM,2015,126.0
5738,Itamarati,0,AM,2015,
5739,Itapiranga,0,AM,2015,
5740,Japurá,0,AM,2015,
5741,Juruá,130220,AM,2015,
5742,Jutaí,0,AM,2015,
5743,Lábrea,130240,AM,2015,8.0
5744,Manacapuru,130250,AM,2015,11.0
5745,Manaquiri,130255,AM,2015,
5746,Manaus,130260,AM,2015,1623.0
5747,Manicoré,0,AM,2015,30.0
5748,Maraã,0,AM,2015,
5749,Maués,130290,AM,2015,158.0
5750,Município ignorado - AM,0,AM,2015,
5751,Nhamundá,130300,AM,2015,
5752,Nova Olinda do Norte,0,AM,2015,27.0
5753,Novo Airão,130320,AM,2015,
5754,Novo Aripuanã,130330,AM,2015,259.0
5755,Parintins,130340,AM,2015,523.0
5756,Pauini,0,AM,2015,
5757,Presidente Figueiredo,130353,AM,2015,12.0
5758,Rio Preto da Eva,130356,AM,2015,
5759,Santa Isabel do Rio Negro,0,AM,2015,
5760,Santo Antônio do Içá,0,AM,2015,4.0
5761,Silves,0,AM,2015,2.0
5762,São Gabriel da Cachoeira,130380,AM,2015,144.0
5763,São Paulo de Olivença,0,AM,2015,3.0
5764,São Sebastião do Uatumã,0,AM,2015,
5765,Tabatinga,130406,AM,2015,316.0
5766,Tapauá,0,AM,2015,125.0
5767,Tefé,130420,AM,2015,78.0
5768,Uarini,130426,AM,2015,
5769,Urucará,0,AM,2015,
5770,Urucurituba,130440,AM,2015,
5771,Afonso Cunha,210010,MA,2015,
5772,Alcântara,0,MA,2015,
5773,Aldeias Altas,210030,MA,2015,21.0
5774,Altamira do Maranhão,210040,MA,2015,
5775,Alto Alegre do Maranhão,0,MA,2015,2.0
5776,Alto Alegre do Pindaré,210047,MA,2015,9.0
5777,Alto Parnaíba,210050,MA,2015,9.0
5778,Amapá do Maranhão,210055,MA,2015,4.0
5779,Amarante do Maranhão,210060,MA,2015,45.0
5780,Anajatuba,210070,MA,2015,
5781,Anapurus,0,MA,2015,5.0
5782,Apicum-Açu,210083,MA,2015,
5783,Araguanã,0,MA,2015,1.0
5784,Araioses,210090,MA,2015,55.0
5785,Arame,210095,MA,2015,12.0
5786,Arari,210100,MA,2015,4.0
5787,Axixá,210110,MA,2015,16.0
5788,Açailândia,210005,MA,2015,27.0
5789,Bacabal,210120,MA,2015,52.0
5790,Bacabeira,210125,MA,2015,13.0
5791,Bacuri,210130,MA,2015,
5792,Bacurituba,0,MA,2015,
5793,Balsas,210140,MA,2015,56.0
5794,Barra do Corda,210160,MA,2015,518.0
5795,Barreirinhas,210170,MA,2015,2.0
5796,Barão de Grajaú,210150,MA,2015,3.0
5797,Bela Vista do Maranhão,0,MA,2015,8.0
5798,Belágua,210173,MA,2015,
5799,Benedito Leite,0,MA,2015,
5800,Bequimão,210190,MA,2015,154.0
5801,Bernardo do Mearim,210193,MA,2015,
5802,Boa Vista do Gurupi,210197,MA,2015,
5803,Bom Jardim,210200,MA,2015,6.0
5804,Bom Jesus das Selvas,210203,MA,2015,7.0
5805,Bom Lugar,0,MA,2015,10.0
5806,Brejo,210210,MA,2015,35.0
5807,Brejo de Areia,0,MA,2015,1.0
5808,Buriti,210220,MA,2015,
5809,Buriti Bravo,210230,MA,2015,77.0
5810,Buriticupu,210232,MA,2015,211.0
5811,Buritirana,210235,MA,2015,1.0
5812,Cachoeira Grande,210237,MA,2015,
5813,Cajapió,210240,MA,2015,
5814,Cajari,210250,MA,2015,
5815,Campestre do Maranhão,210255,MA,2015,327.0
5816,Cantanhede,210270,MA,2015,23.0
5817,Capinzal do Norte,210275,MA,2015,2.0
5818,Carolina,210280,MA,2015,34.0
5819,Carutapera,0,MA,2015,
5820,Caxias,210300,MA,2015,247.0
5821,Cedral,210310,MA,2015,
5822,Central do Maranhão,210312,MA,2015,
5823,Centro Novo do Maranhão,0,MA,2015,1.0
5824,Centro do Guilherme,210315,MA,2015,
5825,Chapadinha,210320,MA,2015,215.0
5826,Cidelândia,210325,MA,2015,9.0
5827,Codó,210330,MA,2015,19.0
5828,Coelho Neto,210340,MA,2015,2.0
5829,Colinas,210350,MA,2015,4.0
5830,Conceição do Lago-Açu,0,MA,2015,1.0
5831,Coroatá,210360,MA,2015,1.0
5832,Cururupu,210370,MA,2015,156.0
5833,Cândido Mendes,210260,MA,2015,1.0
5834,Davinópolis,210375,MA,2015,
5835,Dom Pedro,210380,MA,2015,20.0
5836,Duque Bacelar,210390,MA,2015,
5837,Esperantinópolis,210400,MA,2015,
5838,Estreito,210405,MA,2015,3.0
5839,Feira Nova do Maranhão,210407,MA,2015,10.0
5840,Fernando Falcão,210408,MA,2015,18.0
5841,Formosa da Serra Negra,210409,MA,2015,7.0
5842,Fortaleza dos Nogueiras,210410,MA,2015,2.0
5843,Fortuna,0,MA,2015,28.0
5844,Godofredo Viana,0,MA,2015,
5845,Gonçalves Dias,210440,MA,2015,
5846,Governador Archer,210450,MA,2015,28.0
5847,Governador Edison Lobão,210455,MA,2015,20.0
5848,Governador Eugênio Barros,210460,MA,2015,
5849,Governador Luiz Rocha,210462,MA,2015,
5850,Governador Newton Bello,210465,MA,2015,
5851,Governador Nunes Freire,210467,MA,2015,
5852,Grajaú,210480,MA,2015,24.0
5853,Graça Aranha,210470,MA,2015,
5854,Guimarães,210490,MA,2015,6.0
5855,Humberto de Campos,210500,MA,2015,9.0
5856,Icatu,0,MA,2015,
5857,Igarapé Grande,210520,MA,2015,
5858,Igarapé do Meio,0,MA,2015,28.0
5859,Imperatriz,210530,MA,2015,227.0
5860,Itaipava do Grajaú,210535,MA,2015,8.0
5861,Itapecuru Mirim,210540,MA,2015,20.0
5862,Itinga do Maranhão,210542,MA,2015,
5863,Jatobá,210545,MA,2015,
5864,Jenipapo dos Vieiras,210547,MA,2015,
5865,Joselândia,210560,MA,2015,
5866,João Lisboa,210550,MA,2015,16.0
5867,Junco do Maranhão,210565,MA,2015,6.0
5868,Lago Verde,210590,MA,2015,2.0
5869,Lago da Pedra,210570,MA,2015,17.0
5870,Lago do Junco,210580,MA,2015,
5871,Lago dos Rodrigues,0,MA,2015,2.0
5872,Lagoa Grande do Maranhão,210596,MA,2015,
5873,Lagoa do Mato,0,MA,2015,4.0
5874,Lajeado Novo,210598,MA,2015,25.0
5875,Lima Campos,210600,MA,2015,1.0
5876,Loreto,0,MA,2015,2.0
5877,Luís Domingues,210620,MA,2015,
5878,Magalhães de Almeida,210630,MA,2015,
5879,Maracaçumé,210632,MA,2015,12.0
5880,Marajá do Sena,210635,MA,2015,
5881,Maranhãozinho,210637,MA,2015,
5882,Mata Roma,0,MA,2015,
5883,Matinha,0,MA,2015,2.0
5884,Matões,210660,MA,2015,27.0
5885,Matões do Norte,210663,MA,2015,4.0
5886,Milagres do Maranhão,210667,MA,2015,2.0
5887,Mirador,210670,MA,2015,10.0
5888,Miranda do Norte,210675,MA,2015,16.0
5889,Mirinzal,0,MA,2015,7.0
5890,Montes Altos,210700,MA,2015,
5891,Monção,210690,MA,2015,1.0
5892,Morros,210710,MA,2015,1.0
5893,Nina Rodrigues,210720,MA,2015,4.0
5894,Nova Colinas,210725,MA,2015,
5895,Nova Iorque,210730,MA,2015,5.0
5896,Nova Olinda do Maranhão,210735,MA,2015,108.0
5897,Olho d'Água das Cunhãs,210740,MA,2015,
5898,Olinda Nova do Maranhão,0,MA,2015,
5899,Palmeirândia,0,MA,2015,
5900,Paraibano,210770,MA,2015,94.0
5901,Parnarama,210780,MA,2015,17.0
5902,Passagem Franca,0,MA,2015,3.0
5903,Pastos Bons,210800,MA,2015,20.0
5904,Paulino Neves,210805,MA,2015,11.0
5905,Paulo Ramos,0,MA,2015,
5906,Paço do Lumiar,210750,MA,2015,28.0
5907,Pedreiras,210820,MA,2015,41.0
5908,Pedro do Rosário,0,MA,2015,11.0
5909,Penalva,210830,MA,2015,
5910,Peri Mirim,210840,MA,2015,53.0
5911,Peritoró,210845,MA,2015,14.0
5912,Pindaré-Mirim,210850,MA,2015,5.0
5913,Pinheiro,210860,MA,2015,269.0
5914,Pio XII,210870,MA,2015,14.0
5915,Pirapemas,210880,MA,2015,15.0
5916,Porto Franco,210900,MA,2015,22.0
5917,Porto Rico do Maranhão,210905,MA,2015,4.0
5918,Poção de Pedras,210890,MA,2015,3.0
5919,Presidente Dutra,210910,MA,2015,52.0
5920,Presidente Juscelino,210920,MA,2015,3.0
5921,Presidente Médici,210923,MA,2015,73.0
5922,Presidente Sarney,0,MA,2015,7.0
5923,Presidente Vargas,210930,MA,2015,15.0
5924,Primeira Cruz,210940,MA,2015,6.0
5925,Raposa,210945,MA,2015,
5926,Riachão,210950,MA,2015,11.0
5927,Ribamar Fiquene,210955,MA,2015,
5928,Rosário,210960,MA,2015,115.0
5929,Sambaíba,210970,MA,2015,
5930,Santa Filomena do Maranhão,210975,MA,2015,
5931,Santa Helena,210980,MA,2015,80.0
5932,Santa Inês,210990,MA,2015,27.0
5933,Santa Luzia,211000,MA,2015,18.0
5934,Santa Luzia do Paruá,211003,MA,2015,13.0
5935,Santa Quitéria do Maranhão,211010,MA,2015,
5936,Santa Rita,211020,MA,2015,1.0
5937,Santana do Maranhão,0,MA,2015,
5938,Santo Amaro do Maranhão,211027,MA,2015,
5939,Santo Antônio dos Lopes,211030,MA,2015,
5940,Satubinha,0,MA,2015,2.0
5941,Senador Alexandre Costa,211174,MA,2015,71.0
5942,Senador La Rocque,211176,MA,2015,
5943,Serrano do Maranhão,0,MA,2015,
5944,Sucupira do Norte,211190,MA,2015,
5945,Sucupira do Riachão,211195,MA,2015,
5946,São Benedito do Rio Preto,211040,MA,2015,26.0
5947,São Bento,211050,MA,2015,4.0
5948,São Bernardo,211060,MA,2015,3.0
5949,São Domingos do Azeitão,211065,MA,2015,
5950,São Domingos do Maranhão,211070,MA,2015,24.0
5951,São Francisco do Brejão,211085,MA,2015,9.0
5952,São Francisco do Maranhão,211090,MA,2015,
5953,São Félix de Balsas,211080,MA,2015,
5954,São José de Ribamar,211120,MA,2015,28.0
5955,São José dos Basílios,211125,MA,2015,3.0
5956,São João Batista,211100,MA,2015,
5957,São João do Carú,211102,MA,2015,
5958,São João do Paraíso,211105,MA,2015,14.0
5959,São João do Soter,211107,MA,2015,1.0
5960,São João dos Patos,211110,MA,2015,10.0
5961,São Luís,211130,MA,2015,2898.0
5962,São Luís Gonzaga do Maranhão,211140,MA,2015,
5963,São Mateus do Maranhão,211150,MA,2015,26.0
5964,São Pedro da Água Branca,211153,MA,2015,
5965,São Pedro dos Crentes,0,MA,2015,10.0
5966,São Raimundo das Mangabeiras,0,MA,2015,13.0
5967,São Raimundo do Doca Bezerra,0,MA,2015,
5968,São Roberto,211167,MA,2015,
5969,São Vicente Ferrer,0,MA,2015,
5970,Sítio Novo,211180,MA,2015,6.0
5971,Tasso Fragoso,211200,MA,2015,46.0
5972,Timbiras,211210,MA,2015,6.0
5973,Timon,211220,MA,2015,108.0
5974,Trizidela do Vale,211223,MA,2015,1.0
5975,Tufilândia,211227,MA,2015,
5976,Tuntum,211230,MA,2015,78.0
5977,Turiaçu,211240,MA,2015,
5978,Turilândia,211245,MA,2015,136.0
5979,Tutóia,211250,MA,2015,11.0
5980,Urbano Santos,211260,MA,2015,22.0
5981,Vargem Grande,211270,MA,2015,70.0
5982,Viana,211280,MA,2015,11.0
5983,Vila Nova dos Martírios,211285,MA,2015,
5984,Vitorino Freire,211300,MA,2015,2.0
5985,Vitória do Mearim,211290,MA,2015,
5986,Zé Doca,211400,MA,2015,149.0
5987,Água Doce do Maranhão,210015,MA,2015,
5988,Acorizal,510010,MT,2015,33.0
5989,Alta Floresta,510025,MT,2015,767.0
5990,Alto Araguaia,510030,MT,2015,129.0
5991,Alto Boa Vista,510035,MT,2015,4.0
5992,Alto Garças,510040,MT,2015,54.0
5993,Alto Paraguai,510050,MT,2015,5.0
5994,Alto Taquari,0,MT,2015,116.0
5995,Apiacás,510080,MT,2015,1.0
5996,Araguaiana,510100,MT,2015,3.0
5997,Araguainha,0,MT,2015,7.0
5998,Araputanga,510125,MT,2015,93.0
5999,Arenápolis,510130,MT,2015,36.0
6000,Aripuanã,510140,MT,2015,432.0
6001,Barra do Bugres,510170,MT,2015,17.0
6002,Barra do Garças,510180,MT,2015,264.0
6003,Barão de Melgaço,510160,MT,2015,
6004,Bom Jesus do Araguaia,510185,MT,2015,24.0
6005,Brasnorte,510190,MT,2015,65.0
6006,Campinápolis,510260,MT,2015,27.0
6007,Campo Novo do Parecis,510263,MT,2015,848.0
6008,Campo Verde,510267,MT,2015,382.0
6009,Campos de Júlio,510268,MT,2015,29.0
6010,Canabrava do Norte,0,MT,2015,7.0
6011,Canarana,510270,MT,2015,274.0
6012,Carlinda,510279,MT,2015,85.0
6013,Castanheira,510285,MT,2015,90.0
6014,Chapada dos Guimarães,510300,MT,2015,52.0
6015,Cláudia,510305,MT,2015,57.0
6016,Cocalinho,0,MT,2015,192.0
6017,Colniza,510325,MT,2015,868.0
6018,Colíder,510320,MT,2015,162.0
6019,Comodoro,510330,MT,2015,92.0
6020,Confresa,510335,MT,2015,39.0
6021,Conquista D'Oeste,510336,MT,2015,
6022,Cotriguaçu,510337,MT,2015,59.0
6023,Cuiabá,510340,MT,2015,4222.0
6024,Curvelândia,510343,MT,2015,4.0
6025,Cáceres,510250,MT,2015,78.0
6026,Denise,510345,MT,2015,
6027,Diamantino,510350,MT,2015,6.0
6028,Dom Aquino,510360,MT,2015,13.0
6029,Feliz Natal,510370,MT,2015,80.0
6030,Figueirópolis D'Oeste,510380,MT,2015,9.0
6031,Gaúcha do Norte,510385,MT,2015,43.0
6032,General Carneiro,510390,MT,2015,9.0
6033,Glória D'Oeste,0,MT,2015,17.0
6034,Guarantã do Norte,510410,MT,2015,252.0
6035,Guiratinga,510420,MT,2015,42.0
6036,Indiavaí,510450,MT,2015,5.0
6037,Ipiranga do Norte,510452,MT,2015,12.0
6038,Itanhangá,510454,MT,2015,72.0
6039,Itaúba,510455,MT,2015,137.0
6040,Itiquira,0,MT,2015,26.0
6041,Jaciara,510480,MT,2015,170.0
6042,Jangada,510490,MT,2015,
6043,Jauru,510500,MT,2015,30.0
6044,Juara,510510,MT,2015,360.0
6045,Juruena,510517,MT,2015,50.0
6046,Juscimeira,510520,MT,2015,13.0
6047,Juína,510515,MT,2015,127.0
6048,Lambari D'Oeste,0,MT,2015,5.0
6049,Lucas do Rio Verde,510525,MT,2015,195.0
6050,Luciara,510530,MT,2015,
6051,Marcelândia,510558,MT,2015,124.0
6052,Matupá,510560,MT,2015,609.0
6053,Mirassol d'Oeste,510562,MT,2015,224.0
6054,Município ignorado - MT,0,MT,2015,
6055,Nobres,510590,MT,2015,22.0
6056,Nortelândia,510600,MT,2015,14.0
6057,Nossa Senhora do Livramento,510610,MT,2015,14.0
6058,Nova Bandeirantes,510615,MT,2015,4.0
6059,Nova Brasilândia,510620,MT,2015,27.0
6060,Nova Canaã do Norte,510621,MT,2015,34.0
6061,Nova Guarita,0,MT,2015,25.0
6062,Nova Lacerda,510618,MT,2015,25.0
6063,Nova Marilândia,510885,MT,2015,2.0
6064,Nova Maringá,510890,MT,2015,11.0
6065,Nova Monte Verde,510895,MT,2015,9.0
6066,Nova Mutum,510622,MT,2015,291.0
6067,Nova Nazaré,0,MT,2015,
6068,Nova Olímpia,510623,MT,2015,33.0
6069,Nova Santa Helena,510619,MT,2015,52.0
6070,Nova Ubiratã,510624,MT,2015,71.0
6071,Nova Xavantina,510625,MT,2015,43.0
6072,Novo Horizonte do Norte,0,MT,2015,74.0
6073,Novo Mundo,510626,MT,2015,48.0
6074,Novo Santo Antônio,0,MT,2015,2.0
6075,Novo São Joaquim,510628,MT,2015,46.0
6076,Paranatinga,510630,MT,2015,88.0
6077,Paranaíta,510629,MT,2015,89.0
6078,Pedra Preta,510637,MT,2015,6.0
6079,Peixoto de Azevedo,510642,MT,2015,201.0
6080,Planalto da Serra,510645,MT,2015,3.0
6081,Poconé,510650,MT,2015,195.0
6082,Pontal do Araguaia,510665,MT,2015,25.0
6083,Ponte Branca,0,MT,2015,9.0
6084,Pontes e Lacerda,510675,MT,2015,114.0
6085,Porto Alegre do Norte,510677,MT,2015,
6086,Porto Esperidião,510682,MT,2015,
6087,Porto Estrela,510685,MT,2015,
6088,Porto dos Gaúchos,510680,MT,2015,21.0
6089,Poxoréo,510700,MT,2015,45.0
6090,Primavera do Leste,510704,MT,2015,557.0
6091,Querência,510706,MT,2015,118.0
6092,Reserva do Cabaçal,510715,MT,2015,22.0
6093,Ribeirão Cascalheira,510718,MT,2015,43.0
6094,Ribeirãozinho,510719,MT,2015,86.0
6095,Rio Branco,510720,MT,2015,140.0
6096,Rondolândia,510757,MT,2015,
6097,Rondonópolis,510760,MT,2015,429.0
6098,Rosário Oeste,510770,MT,2015,50.0
6099,Salto do Céu,510775,MT,2015,26.0
6100,Santa Carmem,510724,MT,2015,257.0
6101,Santa Cruz do Xingu,510774,MT,2015,
6102,Santa Rita do Trivelato,510776,MT,2015,92.0
6103,Santa Terezinha,510777,MT,2015,
6104,Santo Afonso,510726,MT,2015,5.0
6105,Santo Antônio do Leste,0,MT,2015,60.0
6106,Santo Antônio do Leverger,510780,MT,2015,16.0
6107,Sapezal,510787,MT,2015,126.0
6108,Serra Nova Dourada,510788,MT,2015,24.0
6109,Sinop,510790,MT,2015,2567.0
6110,Sorriso,510792,MT,2015,497.0
6111,São Félix do Araguaia,510785,MT,2015,4.0
6112,São José do Povo,510729,MT,2015,
6113,São José do Rio Claro,510730,MT,2015,8.0
6114,São José do Xingu,510735,MT,2015,38.0
6115,São José dos Quatro Marcos,510710,MT,2015,17.0
6116,São Pedro da Cipa,510740,MT,2015,2.0
6117,Tabaporã,0,MT,2015,123.0
6118,Tangará da Serra,510795,MT,2015,315.0
6119,Tapurah,510800,MT,2015,35.0
6120,Terra Nova do Norte,510805,MT,2015,34.0
