,Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,Nuvem,NaoObservado,NaoFloresta,Hidrografia,PercDesmatado
188,-11.30829,-46.751290000000004,Rio da Conceição,TO,793,2008,0.0,0.0,0.0,0.0,777.4,785.9,0.0,0.0
189,-9.68593,-62.83526,Rio Crespo,RO,1741,2008,1052.3,7.8,665.4,0.0,0.0,23.3,0.0,0.6044227455485353
190,-9.99527,-68.15925,Rio Branco,AC,9113,2008,2482.3,29.3,6630.5,0.0,0.1,0.0,0.1,0.2723910896521453
191,-15.281410000000001,-58.151759999999996,Rio Branco,MT,529,2008,445.9,0.0,10.4,0.0,0.5,72.2,0.0,0.8429111531190926
192,-16.45789,-52.728880000000004,Ribeirãozinho,MT,623,2008,0.0,0.0,0.0,0.0,21.7,618.7,0.0,0.0
193,-12.88015,-51.58,Ribeirão Cascalheira,MT,11364,2008,1611.4,5.7,1797.5,0.0,0.2,7938.9,16.0,0.14179866244280184
194,-5.96305,-47.31957,Ribamar Fiquene,MA,755,2008,433.7,1.1,61.1,0.0,0.0,244.7,15.5,0.5744370860927153
195,-6.47515,-48.088809999999995,Riachinho,TO,520,2008,442.1,1.7,58.6,0.0,0.5,18.8,0.0,0.8501923076923077
196,-7.74682,-46.626709999999996,Riachão,MA,6422,2008,0.0,0.0,0.0,0.0,4444.1,6422.7,0.0,0.0
197,-14.933810000000001,-58.50079,Reserva do Cabaçal,MT,1342,2008,304.9,0.9,327.2,0.0,0.0,709.9,0.0,0.22719821162444112
198,-8.05636,-50.21305,Redenção,PA,3830,2008,2652.7,8.6,472.2,0.0,0.1,705.0,0.0,0.6926109660574412
199,-8.69697,-47.110929999999996,Recursolândia,TO,2230,2008,33.3,0.0,94.4,0.0,1.4,2100.9,0.0,0.014932735426008967
200,-2.41702,-44.04998,Raposa,MA,64,2008,14.5,0.2,38.9,2.1,0.1,0.7,7.7,0.2265625
201,-12.2343,-52.7084,Querência,MT,17854,2008,5017.5,72.1,10481.2,0.0,0.8,2273.5,81.0,0.2810294611851686
202,-0.74831,-47.02402,Quatipuru,PA,326,2008,79.4,2.1,121.1,41.6,0.3,24.9,58.7,0.24355828220858897
203,-10.42056,-48.86192,Pugmil,TO,403,2008,0.0,0.0,0.0,0.0,0.0,403.3,0.0,0.0
204,-15.12711,-54.21448,Primavera do Leste,MT,5473,2008,0.7,0.0,17.1,0.0,0.0,5455.2,0.0,0.00012790060295998537
205,-11.90772,-61.30165,Primavera de Rondônia,RO,610,2008,421.7,1.1,94.2,0.0,0.0,93.6,0.5,0.6913114754098361
206,-0.93652,-47.152770000000004,Primavera,PA,261,2008,176.7,0.8,66.4,0.2,0.4,9.3,8.0,0.6770114942528735
207,-2.5908700000000002,-45.34959,Presidente Sarney,MA,732,2008,561.4,8.2,65.0,20.6,0.2,82.1,2.7,0.7669398907103825
208,-11.19374,-61.84743,Presidente Médici,RO,1773,2008,1603.2,3.8,142.7,0.0,0.0,17.6,9.5,0.9042301184433165
209,-2.30799,-45.7641,Presidente Médici,MA,441,2008,440.1,0.0,0.0,131.7,0.0,0.0,0.0,0.9979591836734695
210,-8.46487,-48.4769,Presidente Kennedy,TO,774,2008,339.9,0.3,102.8,0.0,0.6,330.7,0.0,0.4391472868217054
211,-3.09801,-44.06306,Presidente Juscelino,MA,360,2008,55.0,17.1,265.0,1.5,2.7,33.3,2.5,0.1527777777777778
212,-0.65847,-60.17004,Presidente Figueiredo,AM,25568,2008,695.1,18.9,20483.1,957.7,9.2,1.1,3421.8,0.027186326658322903
213,-5.28901,-44.46201,Presidente Dutra,MA,805,2008,721.1,5.5,83.7,0.0,0.0,0.1,0.1,0.895776397515528
214,-1.9181400000000002,-53.4533,Prainha,PA,14785,2008,1524.0,71.1,8280.4,456.0,9.1,2964.4,1551.1,0.10307744335475144
215,-5.4885,-47.7858,Praia Norte,TO,291,2008,218.5,3.9,33.7,0.0,0.0,29.5,9.3,0.7508591065292096
216,1.61009,-50.736540000000005,Pracuúba,AP,4965,2008,71.5,5.2,2434.1,1211.5,2.8,1176.0,69.1,0.014400805639476334
217,-15.80816,-54.25666,Poxoréo,MT,6922,2008,1853.7,4.9,95.5,0.0,0.0,4972.8,0.0,0.2677983241837619
218,-8.45223,-72.76651,Porto Walter,AC,6661,2008,162.9,6.6,5579.8,913.4,1.9,3.0,0.0,0.024455787419306412
219,-8.98448,-63.99115,Porto Velho,RO,34631,2008,7555.7,214.2,24925.9,938.4,28.0,431.9,751.1,0.21817735554849702
220,-1.83139,-44.614129999999996,Porto Rico do Maranhão,MA,211,2008,117.9,0.0,29.8,53.2,0.1,0.5,9.5,0.5587677725118484
221,-10.54819,-48.54647,Porto Nacional,TO,4472,2008,0.0,0.0,0.0,0.0,565.0,4441.5,31.6,0.0
222,0.61343,-51.7237,Porto Grande,AP,4407,2008,344.1,13.4,3235.6,148.4,19.7,639.8,19.4,0.07808032675289313
223,-6.3838,-47.26834,Porto Franco,MA,1427,2008,559.2,2.5,91.3,0.0,0.2,760.7,15.6,0.39187105816398043
224,-15.532,-57.21941999999999,Porto Estrela,MT,2068,2008,380.3,0.2,225.3,0.0,0.0,1462.4,0.0,0.18389748549323018
225,-15.888,-58.84338,Porto Esperidião,MT,5833,2008,369.5,7.1,216.3,0.0,5.7,5241.5,0.0,0.06334647694153951
226,-11.77239,-56.69871,Porto dos Gaúchos,MT,7048,2008,2950.5,30.2,4026.0,0.0,0.0,48.5,23.0,0.4186293984108967
227,-2.1667799999999997,-52.59636,Porto de Moz,PA,17427,2008,859.8,22.3,9230.2,2742.6,5.0,3135.6,1453.8,0.04933723532449647
228,-11.54951,-47.065870000000004,Porto Alegre do Tocantins,TO,505,2008,0.0,0.0,0.0,0.0,505.1,505.6,0.0,0.0
229,-10.764289999999999,-51.59043,Porto Alegre do Norte,MT,3982,2008,870.6,12.1,665.5,0.0,0.0,2445.9,0.0,0.2186338523355098
230,-9.63535,-67.65836,Porto Acre,AC,2703,2008,1231.5,8.5,1468.4,0.3,2.8,0.0,0.0,0.4556048834628191
231,-2.62095,-50.99664,Portel,PA,25425,2008,1376.9,97.3,20692.9,2119.1,4.3,385.9,845.9,0.05415535889872174
232,-15.428920000000002,-59.30169,Pontes e Lacerda,MT,8639,2008,3858.4,31.0,1452.2,2.6,3.0,3322.8,0.0,0.4466257668711657
233,-16.66906,-52.92828000000001,Ponte Branca,MT,687,2008,0.0,0.0,0.0,0.0,606.9,685.8,0.0,0.0
234,-10.7525,-47.37027,Ponte Alta do Tocantins,TO,6534,2008,0.0,0.0,0.0,0.0,4983.1,6524.1,10.1,0.0
235,-12.066510000000001,-46.57578,Ponte Alta do Bom Jesus,TO,1818,2008,0.0,0.0,0.0,0.0,1819.6,1815.8,0.0,0.0
236,-15.91634,-52.6633,Pontal do Araguaia,MT,2755,2008,0.0,0.0,0.6,0.0,1.2,2742.9,10.3,0.0
237,-1.10948,-49.06293,Ponta de Pedras,PA,3378,2008,51.6,0.0,527.6,81.7,0.1,2254.4,462.6,0.0152753108348135
238,-16.79972,-56.96679,Poconé,MT,17283,2008,77.9,0.0,913.7,9.7,26.8,15557.9,697.0,0.0045073193311346415
239,-4.770980000000001,-44.8038,Poção de Pedras,MA,663,2008,588.9,0.0,0.0,0.0,74.2,0.2,0.0,0.888235294117647
240,-14.54069,-54.66186999999999,Planalto da Serra,MT,2452,2008,551.6,1.2,44.4,0.0,0.2,1855.8,0.0,0.22495921696574225
241,-10.24035,-67.25291,Plácido de Castro,AC,1988,2008,1410.3,3.3,572.7,0.0,5.0,0.0,0.0,0.7094064386317908
242,-3.91426,-54.44242,Placas,PA,7173,2008,1651.0,86.4,4914.1,604.2,3.5,0.1,0.1,0.2301686881360658
243,-9.94502,-50.0224,Pium,TO,10035,2008,34.4,0.0,1668.1,0.0,0.8,8080.3,251.4,0.0034280019930244144
244,-6.734539999999999,-48.25245,Piraquê,TO,1374,2008,1093.9,1.4,207.1,0.0,0.2,72.8,0.0,0.7961426491994178
245,-3.77524,-44.16935,Pirapemas,MA,698,2008,253.3,0.0,2.2,0.0,442.5,0.0,0.0,0.36289398280802293
246,-3.8712,-45.08068,Pio XII,MA,550,2008,479.0,0.0,0.0,0.0,0.0,48.0,23.6,0.8709090909090909
247,-2.49468,-45.14562,Pinheiro,MA,1482,2008,871.2,4.1,70.8,19.4,0.4,414.3,105.9,0.5878542510121458
248,-11.1956,-47.57902,Pindorama do Tocantins,TO,1567,2008,0.0,0.0,0.0,0.0,1567.6,1567.4,0.0,0.0
249,-3.7049,-45.47687,Pindaré-Mirim,MA,275,2008,202.4,0.0,0.0,0.0,0.1,52.8,20.0,0.736
250,-13.010539999999999,-61.735859999999995,Pimenteiras do Oeste,RO,6065,2008,1245.8,6.4,2322.8,0.0,44.2,2429.1,23.1,0.2054080791426216
251,-11.862160000000001,-60.80891,Pimenta Bueno,RO,6280,2008,2357.6,43.4,2870.5,0.0,0.0,1046.7,5.2,0.3754140127388535
252,-6.5522599999999995,-48.99483,Piçarra,PA,3322,2008,2876.2,17.7,381.9,0.0,0.0,0.0,63.9,0.8658037326911499
253,-4.41293,-44.28022,Peritoró,MA,836,2008,232.2,0.0,62.2,0.0,541.6,0.0,0.0,0.2777511961722488
254,-2.56371,-44.91918,Peri Mirim,MA,409,2008,245.5,1.2,34.5,1.8,0.1,126.3,0.8,0.6002444987775061
255,-8.39954,-48.91318,Pequizeiro,TO,1213,2008,843.6,1.0,66.5,0.0,0.0,302.9,0.0,0.6954657873042045
256,-3.2660299999999998,-45.29065,Penalva,MA,792,2008,484.3,2.9,26.9,3.4,0.3,154.7,122.4,0.611489898989899
257,-10.19363,-53.563140000000004,Peixoto de Azevedo,MT,14400,2008,3263.7,71.0,9889.6,0.0,2.9,1172.8,71.0,0.22664583333333332
258,-1.12505,-47.2721,Peixe-Boi,PA,454,2008,357.6,4.0,75.0,0.0,0.6,17.1,3.7,0.7876651982378855
259,-11.93015,-48.58893,Peixe,TO,5315,2008,0.0,0.0,0.0,0.0,5314.4,5316.3,0.0,0.0
260,-2.9883599999999997,-45.42901,Pedro do Rosário,MA,1770,2008,1671.3,3.9,24.1,4.8,0.4,69.4,0.0,0.9442372881355932
261,-9.20402,-48.00201,Pedro Afonso,TO,2021,2008,20.7,0.2,31.1,0.0,0.1,1949.5,19.6,0.01024245423057892
262,-4.65613,-44.54994,Pedreiras,MA,292,2008,179.7,0.0,0.6,0.0,111.7,0.0,0.0,0.6154109589041096
263,-16.78964,-54.251430000000006,Pedra Preta,MT,4107,2008,20.5,0.0,1.5,0.0,0.0,4085.0,0.0,0.004991477964450938
264,1.2324700000000002,-52.686730000000004,Pedra Branca do Amapari,AP,9495,2008,223.4,3.7,6262.4,2971.0,34.0,0.0,4.2,0.02352817272248552
265,-4.52984,-45.38584,Paulo Ramos,MA,1063,2008,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009407337723424
266,-7.76452,-68.19675,Pauini,AM,42877,2008,210.3,3.2,39781.3,2597.6,2.3,23.7,261.8,0.004904727476269329
267,-7.7248600000000005,-50.13413,Pau D'Arco,PA,1674,2008,924.8,10.9,337.4,0.0,0.1,411.7,0.0,0.5524492234169653
268,-7.5521899999999995,-48.99658,Pau D'Arco,TO,1381,2008,1128.4,1.7,135.4,0.0,0.0,83.7,33.5,0.8170890658942795
269,-6.65188,-44.20576,Pastos Bons,MA,1660,2008,0.0,0.0,0.0,0.0,1310.2,1444.8,0.0,0.0
270,-2.78735,-56.68566,Parintins,AM,5958,2008,949.5,4.6,1419.1,172.4,2.6,1133.2,2281.2,0.1593655589123867
271,-12.3129,-61.428540000000005,Parecis,RO,2568,2008,1122.2,19.7,962.4,0.0,0.0,483.0,0.4,0.436993769470405
272,-6.19825,-50.4301,Parauapebas,PA,6968,2008,1293.6,28.0,5586.7,0.3,0.0,85.6,1.8,0.1856486796785304
273,-13.33915,-54.2842,Paranatinga,MT,24181,2008,2530.5,91.7,4989.1,0.0,5.5,16647.8,8.1,0.10464827757330135
274,-9.56444,-56.64536999999999,Paranaíta,MT,4800,2008,2203.1,41.3,2507.1,0.0,1.5,31.4,56.9,0.45897916666666666
275,-12.75266,-47.78602,Paranã,TO,11321,2008,0.0,0.0,0.0,0.0,11320.9,11311.5,0.0,0.0
276,-10.21749,-48.865159999999996,Paraíso do Tocantins,TO,1274,2008,0.0,0.0,0.0,0.0,0.3,1273.8,0.0,0.0
277,-3.12356,-47.40354,Paragominas,PA,19465,2008,8415.4,66.3,9094.9,1904.5,7.1,7.1,36.0,0.4323349601849473
278,-13.04147,-48.33067,Palmeirópolis,TO,1710,2008,0.0,0.0,0.0,0.0,1710.2,1705.0,0.0,0.0
279,-6.5853,-47.65715,Palmeiras do Tocantins,TO,751,2008,58.1,0.0,22.5,0.0,0.1,669.1,1.2,0.07736351531291612
280,-7.84587,-48.175,Palmeirante,TO,2654,2008,103.6,0.0,13.2,0.0,0.0,2523.5,13.7,0.03903541823662396
281,-2.6896,-44.98717,Palmeirândia,MA,532,2008,440.2,0.1,7.6,3.8,0.1,58.0,22.3,0.8274436090225563
282,-10.18871,-48.111340000000006,Palmas,TO,2227,2008,0.0,0.0,0.0,0.0,0.0,2205.0,22.6,0.0
283,-5.90983,-48.35503,Palestina do Pará,PA,985,2008,808.5,8.0,150.6,0.0,0.0,0.3,25.6,0.8208121827411168
284,-2.50434,-44.119479999999996,Paço do Lumiar,MA,134,2008,72.1,3.3,52.5,0.4,0.4,0.0,8.6,0.5380597014925372
285,4.16686,-60.88685,Pacaraima,RR,8083,2008,68.1,0.3,998.8,604.5,132.4,6264.1,15.1,0.008425089694420388
286,-3.6996900000000004,-50.602579999999996,Pacajá,PA,11851,2008,4598.2,261.2,5707.8,1536.3,8.7,0.0,0.0,0.38800101257277864
287,-10.507819999999999,-62.01015,Ouro Preto do Oeste,RO,1990,2008,1742.2,1.3,230.4,0.0,0.3,15.9,1.2,0.8754773869346734
288,-7.484189999999999,-51.51165,Ourilândia do Norte,PA,14357,2008,1655.7,20.4,9505.3,22.7,0.3,3169.4,3.6,0.11532353555756775
289,-1.48763,-47.12672,Ourém,PA,565,2008,494.7,7.0,62.5,5.0,1.1,1.4,0.3,0.875575221238938
290,0.26778,-57.522490000000005,Oriximiná,PA,107782,2008,1425.1,29.4,86333.9,14513.1,104.7,3636.6,1768.6,0.013222059342005158
291,-10.65995,-48.87706,Oliveira de Fátima,TO,207,2008,0.0,0.0,0.0,0.0,0.6,207.3,0.0,0.0
292,-2.98224,-45.011309999999995,Olinda Nova do Maranhão,MA,200,2008,184.3,0.0,0.1,0.0,0.0,1.4,14.2,0.9215000000000001
293,-4.12269,-45.124320000000004,Olho d'Água das Cunhãs,MA,704,2008,704.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0008522727272728
294,3.18951,-51.77858,Oiapoque,AP,22642,2008,190.5,11.4,9162.7,4286.5,4975.2,3899.9,127.2,0.008413567706033036
295,-2.3858200000000003,-49.92558,Oeiras do Pará,PA,3863,2008,688.5,4.9,2131.1,370.2,1.5,377.7,294.0,0.1782293554232462
296,0.07317,-55.75937,Óbidos,PA,28031,2008,1741.7,41.5,19642.4,693.4,6.5,4595.5,1351.5,0.06213477935143234
297,-15.06182,-53.1936,Novo São Joaquim,MT,5022,2008,1.1,0.0,117.9,0.0,0.5,4900.3,2.2,0.0002190362405416169
298,-12.32775,-50.97263,Novo Santo Antônio,MT,4375,2008,191.4,8.8,494.4,0.0,0.2,3593.3,95.7,0.04374857142857143
299,-4.52485,-50.19409,Novo Repartimento,PA,15432,2008,6488.8,482.3,7681.3,92.6,0.2,1.0,1168.1,0.4204769310523587
300,-7.90803,-55.59551999999999,Novo Progresso,PA,38183,2008,4951.4,236.1,29659.9,28.6,11.1,3457.3,74.7,0.12967551004373673
301,-9.81601,-55.354690000000005,Novo Mundo,MT,5803,2008,2449.1,42.4,2799.3,0.0,0.2,536.1,18.3,0.4220403239703601
302,-11.807830000000001,-46.653890000000004,Novo Jardim,TO,1321,2008,0.0,0.0,0.0,0.0,1321.1,1318.0,0.0,0.0
303,-11.68822,-62.0845,Novo Horizonte do Oeste,RO,852,2008,741.8,3.0,105.6,0.0,0.0,4.6,0.0,0.8706572769953052
304,-11.39761,-57.2737,Novo Horizonte do Norte,MT,909,2008,703.0,2.6,198.7,0.0,0.0,0.0,7.3,0.7733773377337734
305,-6.83379,-60.23604,Novo Aripuanã,AM,41452,2008,860.6,63.0,38048.3,152.5,27.8,1620.2,742.6,0.020761362539805078
306,-12.88746,-46.58528,Novo Alegre,TO,201,2008,0.0,0.0,0.0,0.0,201.5,157.1,0.0,0.0
307,-1.5162799999999999,-61.51599,Novo Airão,AM,38114,2008,112.4,0.9,34939.2,1490.3,1.5,211.9,1358.7,0.0029490475940599256
308,-10.15926,-47.24617,Novo Acordo,TO,2686,2008,0.0,0.0,0.0,0.0,1638.6,2686.9,0.0,0.0
309,-14.67392,-52.44154,Nova Xavantina,MT,5527,2008,782.5,0.1,275.0,0.0,0.0,4443.3,26.2,0.14157770942645195
310,-10.891060000000001,-62.52925,Nova União,RO,815,2008,693.3,4.5,117.6,0.0,0.1,4.0,0.0,0.8506748466257669
311,-12.96602,-54.87016,Nova Ubiratã,MT,12694,2008,4168.0,141.1,5732.9,0.0,0.1,2792.5,0.5,0.3283440995746022
312,-1.16917,-47.4053,Nova Timboteua,PA,492,2008,376.1,2.4,91.7,0.0,0.7,19.5,4.0,0.7644308943089432
313,-10.91215,-55.03085,Nova Santa Helena,MT,2346,2008,1319.4,17.4,1025.4,0.0,0.1,1.1,0.0,0.5624040920716112
314,-10.52683,-48.99716,Nova Rosalândia,TO,518,2008,0.0,0.0,0.0,0.0,0.2,518.4,0.0,0.0
315,-4.02487,-58.586330000000004,Nova Olinda do Norte,AM,5625,2008,411.6,6.5,4485.8,13.9,1.7,281.0,431.0,0.07317333333333334
316,-2.9472400000000003,-45.95551,Nova Olinda do Maranhão,MA,2479,2008,1153.9,2.2,122.3,1201.5,1.3,0.0,0.0,0.46546994755949983
317,-7.65097,-48.345240000000004,Nova Olinda,TO,1573,2008,798.8,0.1,14.7,0.0,0.5,759.0,0.0,0.5078194532739987
318,-14.75593,-57.4141,Nova Olímpia,MT,1554,2008,994.0,4.7,243.3,0.0,0.0,316.7,0.0,0.6396396396396397
319,-14.146279999999999,-51.797509999999996,Nova Nazaré,MT,4042,2008,199.9,11.0,1064.7,0.0,0.8,2769.7,6.9,0.049455714992577934
320,-13.521189999999999,-56.080180000000006,Nova Mutum,MT,9546,2008,2828.7,10.3,3337.1,0.0,0.6,3372.4,7.2,0.29632306725329977
321,-9.926810000000001,-57.2862,Nova Monte Verde,MT,5277,2008,2341.8,23.2,2915.6,0.0,0.0,12.9,6.7,0.44377487208641275
322,-12.76195,-57.10309,Nova Maringá,MT,11528,2008,3045.4,17.7,7786.3,1.7,0.9,685.5,8.2,0.2641741845940319
323,-14.298589999999999,-57.29919,Nova Marilândia,MT,1942,2008,957.1,11.6,420.9,0.0,0.2,563.8,0.0,0.4928424304840371
324,-10.404630000000001,-64.77513,Nova Mamoré,RO,10241,2008,2750.5,66.9,6084.5,0.0,4.6,1358.1,43.3,0.2685772873742799
325,-14.4023,-59.7406,Nova Lacerda,MT,4744,2008,1760.6,19.7,1450.7,33.4,0.0,1499.3,0.0,0.3711214165261383
326,-5.01264,-49.20524,Nova Ipixuna,PA,1569,2008,1118.6,10.6,233.8,0.2,0.0,122.6,93.8,0.712938177182919
327,-6.77152,-44.143190000000004,Nova Iorque,MA,992,2008,0.0,0.0,483.4,0.0,0.0,508.6,0.0,0.0
328,-10.27172,-55.315819999999995,Nova Guarita,MT,1087,2008,923.5,3.2,162.9,0.0,0.0,0.0,0.6,0.8495860165593376
329,-2.3944099999999997,-46.791,Nova Esperança do Piriá,PA,2829,2008,1422.7,16.8,895.2,508.8,2.3,0.0,0.0,0.5028985507246377
330,-7.172810000000001,-46.20838,Nova Colinas,MA,748,2008,0.0,0.0,0.0,0.0,749.9,748.8,0.0,0.0
331,-10.67042,-56.035869999999996,Nova Canaã do Norte,MT,5975,2008,2966.8,21.1,1911.7,0.0,0.0,1059.4,37.1,0.4965355648535565
332,-11.55983,-62.273509999999995,Nova Brasilândia D'Oeste,RO,1167,2008,890.1,7.8,211.8,0.0,0.0,65.1,0.0,0.7627249357326479
333,-14.743070000000001,-55.22435,Nova Brasilândia,MT,3268,2008,1164.2,3.6,194.2,0.0,0.0,1881.9,27.7,0.35624235006119953
334,-9.6969,-57.9698,Nova Bandeirantes,MT,9558,2008,2961.5,125.8,6373.5,0.0,1.1,91.0,130.9,0.3098451558903536
335,-15.933029999999999,-56.3487,Nossa Senhora do Livramento,MT,5200,2008,109.1,0.1,79.7,0.0,3.8,5005.1,2.3,0.02098076923076923
336,-14.38974,-56.69911,Nortelândia,MT,1353,2008,916.0,0.4,286.6,0.0,0.0,150.4,0.0,0.6770140428677014
337,3.8366300000000004,-60.032540000000004,Normandia,RR,7003,2008,19.5,0.3,277.0,225.1,6.9,6451.9,22.6,0.002784520919605883
338,-14.39797,-55.787369999999996,Nobres,MT,3765,2008,331.5,0.7,253.8,0.0,0.0,3179.7,0.0,0.08804780876494024
339,-1.08094,-58.4439,Nhamundá,AM,14132,2008,456.1,0.8,10746.5,1474.1,3.0,344.4,1107.9,0.03227427115765638
340,-6.32397,-47.781659999999995,Nazaré,TO,398,2008,282.1,2.0,32.8,0.0,0.0,83.1,0.0,0.7087939698492463
341,-11.725439999999999,-47.62384,Natividade,TO,3260,2008,0.0,0.0,0.0,0.0,3236.3,3260.4,0.0,0.0
342,-7.01662,-48.76894,Muricilândia,TO,1193,2008,951.6,2.6,215.2,0.0,0.0,0.0,26.2,0.7976529756915339
343,2.53531,-62.003640000000004,Mucajaí,RR,12878,2008,1608.7,216.4,7758.7,3272.9,2.8,196.3,38.6,0.1249184656002485
344,-1.31435,-49.34437,Muaná,PA,3776,2008,97.9,0.0,1686.6,144.1,0.4,1361.3,485.7,0.02592690677966102
345,-5.83817,-47.09465,Montes Altos,MA,1499,2008,174.4,1.8,66.6,0.0,0.0,1258.0,0.0,0.11634422948632422
346,-9.98708,-49.11202,Monte Santo do Tocantins,TO,1096,2008,0.6,0.0,10.8,0.0,0.6,1084.0,0.0,0.0005474452554744525
347,-10.2461,-63.3799,Monte Negro,RO,1955,2008,1345.4,6.7,564.9,0.0,0.0,44.7,0.0,0.6881841432225064
348,-10.735289999999999,-48.02248,Monte do Carmo,TO,3635,2008,0.0,0.0,0.0,0.0,1007.6,3633.6,1.1,0.0
349,-1.02109,-54.286809999999996,Monte Alegre,PA,19516,2008,4121.3,34.4,10566.7,1882.3,6.6,1799.4,1139.7,0.21117544578807135
350,-3.47819,-45.320190000000004,Monção,MA,1362,2008,956.6,14.1,85.6,4.3,0.9,189.0,125.6,0.7023494860499266
351,-2.53518,-49.05922,Moju,PA,9129,2008,3964.2,116.2,4879.2,31.6,8.0,190.4,55.6,0.43424252382517253
352,-2.5495,-49.35737,Mocajuba,PA,872,2008,489.2,0.5,138.3,1.1,0.3,168.2,74.9,0.5610091743119265
353,-2.07065,-44.8448,Mirinzal,MA,696,2008,681.2,0.0,10.7,3.8,0.0,0.0,0.3,0.9787356321839081
354,-15.60276,-58.05495,Mirassol d'Oeste,MT,1077,2008,933.6,5.7,89.6,19.8,0.2,33.8,0.0,0.8668523676880223
355,-11.04481,-62.80644,Mirante da Serra,RO,1205,2008,629.2,5.4,361.4,0.0,0.1,214.3,0.0,0.5221576763485477
356,-9.39541,-48.66686,Miranorte,TO,1036,2008,318.2,0.6,9.3,0.0,0.0,708.5,0.0,0.3071428571428571
357,-3.5499199999999997,-44.52695,Miranda do Norte,MA,357,2008,246.6,15.1,46.7,0.0,50.7,12.8,0.2,0.6907563025210084
358,-6.40255,-44.831759999999996,Mirador,MA,8716,2008,0.0,0.0,0.0,0.0,3916.1,8716.3,0.0,0.0
359,-9.71454,-48.61508,Miracema do Tocantins,TO,2663,2008,0.0,0.0,0.0,0.0,0.0,2650.6,13.0,0.0
360,-11.159410000000001,-61.58328,Ministro Andreazza,RO,804,2008,709.3,3.5,94.7,0.0,0.0,0.0,0.0,0.8822139303482587
361,-1.53536,-51.06862,Melgaço,PA,6781,2008,154.5,4.5,5555.3,377.6,0.9,166.3,526.4,0.022784250110603158
362,-3.16475,-53.21731,Medicilândia,PA,8272,2008,1842.4,27.9,6401.2,24.9,2.7,0.0,0.8,0.22272727272727275
363,-0.04351,-51.97972,Mazagão,AP,13140,2008,102.6,16.0,10913.2,529.7,4.0,1347.5,243.0,0.007808219178082191
364,-6.02067,-47.56977,Maurilândia do Tocantins,TO,741,2008,143.2,0.8,63.5,0.0,0.0,522.8,11.5,0.19325236167341428
365,-5.24148,-58.19461999999999,Maués,AM,40090,2008,1279.8,20.1,36610.6,26.2,6.2,872.3,1294.9,0.03192317286106261
366,-9.97964,-54.15149,Matupá,MT,5151,2008,1870.3,75.4,3062.0,0.0,0.0,218.7,0.0,0.3630945447485925
367,-3.74966,-44.45678,Matões do Norte,MA,793,2008,408.8,5.5,0.0,0.0,380.9,4.6,0.8,0.5155107187894074
368,-3.05864,-45.03755,Matinha,MA,414,2008,289.8,0.5,2.3,0.1,0.1,49.2,72.5,0.7000000000000001
369,-10.70172,-46.53856,Mateiros,TO,9665,2008,0.0,0.0,0.0,0.0,9674.9,9403.3,0.0,0.0
370,-1.39704,-48.32114,Marituba,PA,103,2008,65.9,0.0,29.8,0.0,0.1,0.0,7.2,0.6398058252427185
371,-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2008,139.1,1.1,197.1,0.0,0.0,1758.4,1.4,0.06636450381679389
372,-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2008,206.8,12.6,7990.0,294.2,96.3,0.2,0.5,0.02408011178388449
373,-10.92424,-54.07501,Marcelândia,MT,12295,2008,3412.7,178.2,8644.8,0.0,4.1,218.8,14.6,0.2775681171207808
374,-0.80045,-47.75464,Marapanim,PA,795,2008,396.2,4.7,233.4,73.9,1.0,41.6,48.9,0.49836477987421385
375,-2.42423,-45.954440000000005,Maranhãozinho,MA,981,2008,763.3,0.0,0.0,591.1,0.0,0.0,0.0,0.7780835881753313
376,-4.72821,-45.552459999999996,Marajá do Sena,MA,881,2008,760.0,16.9,119.8,1.2,0.0,0.0,0.0,0.8626560726447219
377,-0.80608,-47.47954,Maracanã,PA,860,2008,320.7,1.3,328.8,54.8,1.1,33.2,121.4,0.37290697674418605
378,-1.9971,-45.9871,Maracaçumé,MA,635,2008,539.1,0.0,80.1,15.8,0.0,0.0,0.0,0.8489763779527559
379,-5.52503,-49.944179999999996,Marabá,PA,15161,2008,8059.1,351.4,6977.3,0.0,2.4,36.2,86.0,0.5315678385330783
380,-2.61234,-64.70305,Maraã,AM,17221,2008,108.1,3.1,14629.0,26.8,5.8,604.6,1846.7,0.006277219673654259
381,-9.395760000000001,-70.06354,Manoel Urbano,AC,11118,2008,257.1,4.6,10796.8,0.0,14.6,0.0,49.5,0.023124662709120346
382,-6.787089999999999,-61.110009999999996,Manicoré,AM,48689,2008,1468.9,41.5,42226.9,2.5,17.4,4146.5,826.8,0.030169032019552674
383,-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2008,388.7,4.6,5156.1,21.5,150.6,45.1,0.0,0.06745921555015619
384,-2.5729,-60.37242,Manaus,AM,11473,2008,1232.1,3.0,8677.7,9.3,3.1,3.0,1547.8,0.10739126645166913
385,-3.73889,-60.655519999999996,Manaquiri,AM,4001,2008,488.7,0.7,3021.0,97.7,0.2,106.3,287.1,0.12214446388402898
