Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-11.37865,-49.39815,Dueré,TO,3435,2017,45.2,2.0,235.2,3150.7,3.9,0.013158660844250365,0.0,0.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2017,203.1,2.1,824.5,12257.6,167.8,0.015097004385638891,0.0,0.0,Maior
-8.69697,-47.11093,Recursolândia,TO,2230,2017,41.7,3.0,87.4,2100.9,0.0,0.018699551569506728,0.0,0.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2017,286.0,5.4,1951.3,8239.6,111.1,0.02701171137136381,0.0,5.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2018,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2018,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,4.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2018,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2018,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,4.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2018,0.0,0.0,0.0,1216.1,0.0,0.0,8.0,8.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2018,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2018,0.0,0.0,80.5,5099.8,2.7,0.0,14.0,26.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2018,0.0,0.0,12.9,5814.1,0.0,0.0,1.0,15.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2018,0.0,0.0,1.5,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2018,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,3.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2018,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2018,0.0,0.0,0.1,714.9,0.0,0.0,0.0,0.0,Menor
-9.37187,-49.8481,Caseara,TO,1697,2018,309.1,0.2,274.8,1079.1,34.0,0.18214496169711256,0.0,0.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2018,1036.8,0.2,160.5,1077.7,3.0,0.45513608428446,1.0,23.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2018,28.0,0.2,23.9,1949.5,19.6,0.013854527461652649,1.0,3.0,Maior
-8.909410000000003,-49.57375,Araguacema,TO,2786,2018,64.9,0.4,402.8,2232.0,84.1,0.023295046661880838,1.0,1.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2018,367.4,0.5,56.6,310.0,10.9,0.4931543624161073,0.0,0.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2018,287.0,0.9,1950.3,8239.6,111.1,0.02710615791462033,5.0,7.0,Maior
-11.37865,-49.39815,Dueré,TO,3435,2018,46.8,1.6,233.6,3150.7,3.9,0.013624454148471616,0.0,1.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2018,205.4,2.3,822.2,12257.6,167.8,0.015267969969523528,0.0,6.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2019,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2019,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,,Menor
-11.47324,-47.30304,Almas,TO,4041,2019,0.0,0.0,0.0,4041.0,0.0,0.0,4.0,,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2019,0.0,0.0,0.0,1216.1,0.0,0.0,8.0,,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2019,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2019,0.0,0.0,80.5,5099.8,2.7,0.0,26.0,,Menor
-12.81998,-46.91441,Arraias,TO,5827,2019,0.0,0.0,12.9,5814.1,0.0,0.0,15.0,,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2019,0.0,0.0,1.5,754.5,0.0,0.0,0.0,,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2019,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,3.0,,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2019,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2019,0.0,0.0,0.1,714.9,0.0,0.0,0.0,,Menor
-8.909410000000003,-49.57375,Araguacema,TO,2786,2019,64.9,0.1,405.0,2232.0,84.1,0.023295046661880838,1.0,,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2019,1036.9,0.1,160.4,1077.7,3.0,0.4551799824407376,23.0,,Maior
-8.69697,-47.11093,Recursolândia,TO,2230,2019,41.9,0.2,87.2,2100.9,0.0,0.018789237668161436,0.0,,Maior
-9.37187,-49.8481,Caseara,TO,1697,2019,309.5,0.3,274.4,1079.1,34.0,0.18238067177371836,0.0,,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2019,287.4,0.5,1949.9,8239.6,111.1,0.02714393653192293,7.0,,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2019,368.0,0.6,56.1,310.0,10.9,0.4939597315436242,0.0,,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2019,168.2,1.4,168.0,1758.4,1.4,0.08024809160305342,0.0,,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2019,207.4,1.9,820.2,12257.6,167.8,0.015416635694640603,6.0,,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2019,30.9,2.9,21.0,1949.5,19.6,0.0152894606630381,3.0,,Maior
