Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2011,1906.0,27.4,1310.8,274.2,0.0,0.5459753652248639,63.0,9.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2011,1793.7,18.5,4756.1,0.0,381.0,0.2587938248448997,2.0,0.0
-12.08558,-64.18555,Costa Marques,RO,5058,2011,1663.5,17.8,2740.3,558.9,20.8,0.3288849347568209,1.0,0.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2011,2465.6,14.6,5443.4,3144.7,23.0,0.22222622803064446,28.0,8.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2011,1296.4,8.6,1760.4,917.6,13.8,0.3245868803204807,39.0,35.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2011,1134.0,7.7,950.6,483.0,0.4,0.441588785046729,7.0,19.0
-8.98448,-63.99115,Porto Velho,RO,34631,2012,8317.6,195.8,25101.0,431.9,751.1,0.24017787531402499,45.0,82.0
-10.40463,-64.77513,Nova Mamoré,RO,10241,2012,2996.2,78.0,5826.0,1358.1,43.3,0.2925690850502881,4.0,8.0
-9.1898,-61.92599000000001,Machadinho D'Oeste,RO,8590,2012,2935.2,67.3,5211.5,385.4,57.9,0.3416996507566938,3.0,7.0
-9.12763,-62.53091,Cujubim,RO,3904,2012,1536.2,56.9,2364.5,0.0,2.2,0.3934938524590164,15.0,3.0
-11.86216,-60.80891,Pimenta Bueno,RO,6280,2012,2412.9,32.6,2813.2,1046.7,5.2,0.38421974522293,10.0,42.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2012,1154.0,20.0,930.6,483.0,0.4,0.4493769470404985,19.0,38.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2012,1811.7,18.1,4738.1,0.0,381.0,0.2613908526908094,0.0,5.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2012,2656.9,17.8,2172.8,328.4,0.4,0.5145042602633617,5.0,4.0
-12.08558,-64.18555,Costa Marques,RO,5058,2012,1681.0,17.6,2745.9,558.9,20.8,0.33234480031633057,0.0,17.0
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2012,1919.9,13.8,1273.1,274.2,0.0,0.5499570323689488,9.0,65.0
-8.98448,-63.99115,Porto Velho,RO,34631,2013,8633.3,315.6,24762.5,431.9,751.1,0.24929398515780654,82.0,63.0
-10.40463,-64.77513,Nova Mamoré,RO,10241,2013,3130.1,133.9,5660.8,1358.1,43.3,0.3056439800800703,8.0,8.0
-9.1898,-61.92599000000001,Machadinho D'Oeste,RO,8590,2013,3016.3,81.2,5130.4,385.4,57.9,0.3511408614668219,7.0,8.0
-9.12763,-62.53091,Cujubim,RO,3904,2013,1591.5,55.3,2310.1,0.0,2.2,0.4076588114754098,3.0,1.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2013,1860.1,48.3,4689.7,0.0,381.0,0.268373972009811,5.0,2.0
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2013,1957.5,37.6,1259.3,274.2,0.0,0.5607275852191349,65.0,86.0
-12.08558,-64.18555,Costa Marques,RO,5058,2013,1711.9,30.9,2744.6,558.9,20.8,0.3384539343614077,17.0,8.0
-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2013,1463.6,24.5,19756.0,3798.4,166.8,0.057941409342834524,25.0,13.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2013,2491.3,16.4,5053.0,3144.7,23.0,0.22454258675078867,5.0,9.0
-11.86216,-60.80891,Pimenta Bueno,RO,6280,2013,2419.3,6.4,2808.8,1046.7,5.2,0.3852388535031848,42.0,13.0
-8.98448,-63.99115,Porto Velho,RO,34631,2014,8858.2,224.9,24386.2,431.9,751.1,0.25578816667147936,63.0,50.0
-10.40463,-64.77513,Nova Mamoré,RO,10241,2014,3266.9,136.7,5559.3,1358.1,43.3,0.31900205058099795,8.0,4.0
-9.1898,-61.92599000000001,Machadinho D'Oeste,RO,8590,2014,3077.7,61.4,4557.8,385.4,57.9,0.3582887077997671,8.0,3.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2014,1901.4,41.3,4648.4,0.0,381.0,0.27433270812292604,2.0,3.0
-9.12763,-62.53091,Cujubim,RO,3904,2014,1632.2,40.6,2267.9,0.0,2.2,0.4180840163934426,1.0,1.0
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2014,1975.1,17.6,1241.7,274.2,0.0,0.5657691205958177,86.0,15.0
-12.08558,-64.18555,Costa Marques,RO,5058,2014,1726.7,14.9,2700.9,558.9,20.8,0.34137999209173586,8.0,15.0
-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2014,1474.0,10.4,19579.5,3798.4,166.8,0.058353127474267616,13.0,9.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2014,2498.0,6.7,5429.3,3144.7,23.0,0.22514646237043714,9.0,4.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2014,2667.3,5.3,2166.6,328.4,0.4,0.5165182029434547,7.0,3.0
-8.98448,-63.99115,Porto Velho,RO,34631,2015,9147.4,289.2,23631.8,431.9,751.1,0.26413906615460137,50.0,55.0
-10.40463,-64.77513,Nova Mamoré,RO,10241,2015,3416.1,149.3,5116.8,1358.1,43.3,0.3335709403378576,4.0,1.0
-9.1898,-61.92599000000001,Machadinho D'Oeste,RO,8590,2015,3176.0,98.3,4970.7,385.4,57.9,0.36973224679860295,3.0,3.0
-9.12763,-62.53091,Cujubim,RO,3904,2015,1697.9,65.8,2203.9,0.0,2.2,0.4349129098360656,1.0,6.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2015,1949.3,48.0,4600.7,0.0,381.0,0.2812436877795412,3.0,6.0
-12.08558,-64.18555,Costa Marques,RO,5058,2015,1751.2,24.4,2727.1,558.9,20.8,0.3462238038750494,15.0,5.0
-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2015,1495.4,21.3,19253.4,3798.4,166.8,0.05920031670625495,9.0,13.0
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2015,1996.1,20.9,1177.7,274.2,0.0,0.5717845889429962,15.0,27.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2015,2508.7,10.7,5411.9,3144.7,23.0,0.2261108607480847,4.0,18.0
-11.86216,-60.80891,Pimenta Bueno,RO,6280,2015,2429.8,6.5,2798.3,1046.7,5.2,0.3869108280254777,28.0,49.0
-8.98448,-63.99115,Porto Velho,RO,34631,2016,9456.7,309.3,23978.1,431.9,751.1,0.27307037047731797,55.0,19.0
-10.40463,-64.77513,Nova Mamoré,RO,10241,2016,3562.8,146.7,5274.0,1358.1,43.3,0.3478957133092472,1.0,2.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2016,2047.7,98.4,4502.3,0.0,381.0,0.2954407733371808,6.0,1.0
-9.1898,-61.92599000000001,Machadinho D'Oeste,RO,8590,2016,3269.7,93.7,4877.0,385.4,57.9,0.3806402793946449,3.0,2.0
-9.12763,-62.53091,Cujubim,RO,3904,2016,1783.8,85.9,2118.0,0.0,2.2,0.4569159836065574,6.0,23.0
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2016,2029.7,33.7,1187.1,274.2,0.0,0.5814093382984818,27.0,28.0
-12.08558,-64.18555,Costa Marques,RO,5058,2016,1776.2,25.0,2688.0,558.9,20.8,0.3511664689600633,5.0,2.0
-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2016,1508.6,13.2,19728.0,3798.4,166.8,0.05972288202692003,13.0,1.0
