Lat,Long,Municipio,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,NaoFloresta2008,Hidrografia2008,Desmatado2009,Incremento20082009,Floresta2009,NaoFloresta2009,Hidrografia2009,Desmatado2010,Incremento20092010,Floresta2010,NaoFloresta2010,Hidrografia2010,Desmatado2011,Incremento20102011,Floresta2011,NaoFloresta2011,Hidrografia2011,Desmatado2012,Incremento20112012,Floresta2012,NaoFloresta2012,Hidrografia2012,Desmatado2013,Incremento20122013,Floresta2013,NaoFloresta2013,Hidrografia2013,Desmatado2014,Incremento20132014,Floresta2014,NaoFloresta2014,Hidrografia2014,Desmatado2015,Incremento20142015,Floresta2015,NaoFloresta2015,Hidrografia2015,Desmatado2016,Incremento20152016,Floresta2016,NaoFloresta2016,Hidrografia2016,Desmatado2017,Incremento20162017,Floresta2017,NaoFloresta2017,Hidrografia2017,Desmatado2018,Incremento20172018,Floresta2018,NaoFloresta2018,Hidrografia2018,Desmatado2019,Incremento20182019,Floresta2019,NaoFloresta2019,Hidrografia2019,PercDesmatado2008,PercDesmatado2009,PercDesmatado2010,PercDesmatado2011,PercDesmatado2012,PercDesmatado2013,PercDesmatado2014,PercDesmatado2015,PercDesmatado2016,PercDesmatado2017,PercDesmatado2018,PercDesmatado2019,CodIbge,Internacoes2008,Internacoes2009,Internacoes2010,Internacoes2011,Internacoes2012,Internacoes2013,Internacoes2014,Internacoes2015,Internacoes2016,Internacoes2017,Internacoes2018,Internacoes2019
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,1281.1,22.6,1766.3,917.6,13.8,1284.8,3.7,1759.2,917.6,13.8,1287.8,3.0,1762.1,917.6,13.8,1296.4,8.6,1760.4,917.6,13.8,1299.5,3.1,1759.4,917.6,13.8,1304.5,5.0,1754.8,917.6,13.8,1309.4,5.0,1749.9,917.6,13.8,1313.1,3.6,1749.5,917.6,13.8,1318.1,5.0,1742.4,917.6,13.8,1327.5,9.4,1735.1,917.6,13.8,1335.2,7.6,1727.4,917.6,13.8,1345.6,10.5,1717.0,917.6,13.8,0.32075613420130195,0.3216825237856785,0.32243365047571354,0.3245868803204807,0.3253630445668503,0.32661492238357537,0.32784176264396603,0.3287681522283425,0.3300200300450676,0.33237356034051074,0.3343014521782674,0.3369053580370556,110037,1.0,11.0,89.0,39.0,35.0,53.0,14.0,22.0,15.0,11.0,7.0,13.0
-17.42312,-53.4565,Alto Araguaia,MT,5541,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,0.1,5339.3,0.0,0.0,0.0,0.0,5339.3,0.0,0.0,0.0,201.7,5339.3,0.0,0.0,0.0,2.2,5339.3,0.0,0.0,0.0,201.7,5339.3,0.0,0.0,0.0,201.7,5339.3,0.0,0.0,0.0,201.7,5339.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510030,5.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,13.0
-11.78783,-51.69334,Alto Boa Vista,MT,2241,1128.9,17.9,538.3,573.8,0.0,1142.7,13.7,524.5,573.8,0.0,1146.3,3.6,520.9,573.8,0.0,1166.2,20.0,432.6,573.8,0.0,1170.9,4.6,496.3,573.8,0.0,1172.8,2.0,494.4,573.8,0.0,1173.9,1.1,493.3,573.8,0.0,1174.3,0.4,492.9,573.8,0.0,1175.2,0.9,492.0,573.8,0.0,1181.3,6.1,485.9,573.8,0.0,1226.1,44.7,441.1,573.8,0.0,1226.7,0.7,440.5,573.8,0.0,0.503748326639893,0.5099062918340027,0.5115127175368139,0.520392681838465,0.5224899598393574,0.5233377956269523,0.5238286479250335,0.5240071396697903,0.5244087460954932,0.5271307452030344,0.5471218206157965,0.5473895582329318,510035,16.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.85399,-53.66434,Alto Garças,MT,3658,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.76893,-56.62505,Alto Paraguai,MT,2055,423.2,0.7,123.8,1508.0,0.0,423.5,0.3,123.5,1508.0,0.0,423.5,0.0,123.5,1508.0,0.0,423.6,0.1,123.4,1508.0,0.0,423.6,0.0,123.4,1508.0,0.0,423.6,0.0,123.4,1508.0,0.0,423.6,0.0,123.4,1508.0,0.0,423.9,0.3,123.1,1508.0,0.0,424.0,0.1,123.0,1508.0,0.0,424.0,0.0,123.0,1508.0,0.0,424.3,0.3,112.6,1508.0,0.0,424.3,0.0,122.7,1508.0,0.0,0.2059367396593674,0.20608272506082725,0.20608272506082725,0.20613138686131388,0.20613138686131388,0.20613138686131388,0.20613138686131388,0.2062773722627737,0.20632603406326036,0.20632603406326036,0.2064720194647202,0.2064720194647202,510050,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.69738,-63.3777,Alto Paraíso,RO,2683,1652.4,14.7,1012.1,0.8,17.6,1663.6,11.2,1000.9,0.8,17.6,1672.5,8.9,992.0,0.8,17.6,1688.3,15.9,976.2,0.8,17.6,1701.9,13.6,962.6,0.8,17.6,1729.6,27.8,934.9,0.8,17.6,1743.8,14.2,920.7,0.8,17.6,1767.4,23.6,897.2,0.8,17.6,1814.5,47.2,850.1,0.8,17.6,1868.3,53.8,796.3,0.8,17.6,1935.3,67.0,729.3,0.8,17.6,1982.2,46.9,682.4,0.8,17.6,0.6158777487886694,0.6200521803950801,0.6233693626537458,0.6292582929556466,0.634327245620574,0.6446515095042862,0.6499440924338427,0.6587402161759225,0.6762951919493104,0.6963473723443906,0.721319418561312,0.7387998509131569,110040,1.0,24.0,45.0,63.0,50.0,108.0,39.0,17.0,37.0,15.0,20.0,10.0
-9.50943,-46.19474,Alto Parnaíba,MA,11229,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,4.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,0.2,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210050,1.0,0.0,2.0,2.0,34.0,4.0,0.0,1.0,11.0,0.0,7.0,5.0
-17.77315,-53.34775,Alto Taquari,MT,1391,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,7.6,1383.4,0.0,0.0,0.0,0.0,1383.4,0.0,0.0,0.0,7.6,1383.4,0.0,0.0,0.0,7.6,1383.4,0.0,0.0,0.0,7.6,1383.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
-3.67425,-65.34586,Alvarães,AM,6027,310.9,10.5,5162.5,38.0,127.6,312.9,2.0,5467.5,38.0,127.6,319.7,6.8,5540.2,38.0,127.6,322.1,2.4,5501.0,38.0,127.6,322.5,0.4,4057.4,38.0,127.6,323.3,0.8,2901.7,38.0,127.6,329.5,6.2,5443.4,38.0,127.6,330.1,0.6,5415.1,38.0,127.6,334.2,4.1,2794.1,38.0,127.6,338.5,4.3,5354.8,38.0,127.6,344.3,5.8,5155.4,38.0,127.6,347.2,2.9,5463.3,38.0,127.6,0.0515845362535258,0.051916376306620216,0.0530446324871412,0.053442840550854485,0.05350920856147337,0.05364194458271113,0.0546706487473038,0.05477020076323213,0.055450472872075655,0.056163928986228635,0.05712626514020242,0.05760743321718932,130002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-12.40844,-49.11486,Alvorada,TO,1216,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170070,0.0,0.0,0.0,1.0,6.0,39.0,4.0,8.0,5.0,3.0,8.0,8.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,1368.0,6.9,872.3,819.7,0.0,1369.4,1.5,870.6,819.7,0.0,1370.4,0.9,867.4,819.7,0.0,1372.7,2.3,864.9,819.7,0.0,1374.6,1.9,865.4,819.7,0.0,1376.0,1.4,862.2,819.7,0.0,1378.4,2.3,861.9,819.7,0.0,1380.0,1.6,860.1,819.7,0.0,1381.8,1.8,858.5,819.7,0.0,1382.9,1.1,857.4,819.7,0.0,1384.7,1.8,855.6,819.7,0.0,1387.2,2.5,853.1,819.7,0.0,0.4470588235294118,0.4475163398692811,0.44784313725490205,0.4485947712418301,0.44921568627450975,0.4496732026143791,0.4504575163398693,0.4509803921568628,0.4515686274509804,0.4519281045751634,0.4525163398692811,0.4533333333333334,110034,10.0,173.0,147.0,59.0,10.0,29.0,8.0,16.0,17.0,3.0,11.0,0.0
3.72519,-61.80976,Amajari,RR,28786,295.5,34.8,17588.8,5292.0,83.9,298.6,3.1,18102.2,5292.0,83.9,307.3,8.7,7908.5,5292.0,83.9,320.0,12.7,15712.3,5292.0,83.9,325.2,5.3,15742.1,5292.0,83.9,330.1,4.9,13031.7,5292.0,83.9,341.5,11.4,15934.9,5292.0,83.9,352.9,11.4,15504.2,5292.0,83.9,361.9,9.0,12357.3,5292.0,83.9,371.2,9.3,7949.2,5292.0,83.9,383.7,12.6,3735.6,5292.0,83.9,407.5,23.7,21173.0,5292.0,83.9,0.010265406794969777,0.010373098033766416,0.010675328284582784,0.011116514972556104,0.01129715834086014,0.011467379976377406,0.01186340582227472,0.012259431668172028,0.012572083651775168,0.012895157368165079,0.013329396234280552,0.014156187035364412,140002,2.0,2.0,5.0,1.0,2.0,1.0,,0.0,0.0,,,0.0
1.6833900000000002,-50.24716,Amapá,AP,9186,104.2,1.9,1685.1,4911.1,975.3,106.2,1.9,2007.5,4911.1,975.3,107.9,1.7,1984.7,4911.1,975.3,108.1,0.2,1654.0,4911.1,975.3,108.1,0.0,1374.6,4911.1,975.3,108.5,0.5,1605.5,4911.1,975.3,109.1,0.6,1817.6,4911.1,975.3,109.5,0.3,1163.5,4911.1,975.3,109.6,0.1,679.2,4911.1,975.3,109.8,0.2,867.0,4911.1,975.3,109.8,0.0,0.0,4911.1,975.3,110.4,0.7,2345.3,4911.1,975.3,0.01134334857391683,0.011561071195297193,0.0117461354234705,0.011767907685608536,0.011767907685608536,0.011811452209884606,0.011876768996298716,0.011920313520574788,0.011931199651643805,0.011952971913781842,0.011952971913781842,0.012018288700195952,160010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,
-1.6564900000000002,-45.93749,Amapá do Maranhão,MA,507,372.1,1.3,104.4,0.0,0.0,373.9,1.8,73.9,0.0,0.0,382.3,8.4,118.6,0.0,0.0,385.3,3.1,121.7,0.0,0.0,385.8,0.5,89.9,0.0,0.0,386.1,0.3,52.2,0.0,0.0,387.1,0.9,96.0,0.0,0.0,390.1,3.1,97.4,0.0,0.0,390.5,0.4,0.0,0.0,0.0,396.2,5.7,80.0,0.0,0.0,396.6,0.4,57.1,0.0,0.0,399.0,2.5,108.0,0.0,0.0,0.7339250493096647,0.7374753451676528,0.7540433925049309,0.7599605522682445,0.7609467455621302,0.7615384615384616,0.7635108481262328,0.7694280078895464,0.7702169625246549,0.7814595660749507,0.7822485207100592,0.7869822485207101,210055,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
-5.380730000000002,-46.60406,Amarante do Maranhão,MA,7733,2191.8,61.1,3775.5,1678.5,0.0,2251.8,60.0,3707.0,1678.5,0.0,2265.0,13.3,3775.2,1678.5,0.0,2280.7,15.7,3601.4,1678.5,0.0,2287.6,6.9,3760.1,1678.5,0.0,2299.2,11.6,3177.8,1678.5,0.0,2311.0,11.8,3736.6,1678.5,0.0,2319.8,8.8,3719.7,1678.5,0.0,2326.8,7.0,3278.6,1678.5,0.0,2334.9,8.1,3643.1,1678.5,0.0,2341.9,7.0,633.7,1678.5,0.0,2355.6,13.7,3698.9,1678.5,0.0,0.2834346308030519,0.29119358593042804,0.2929005560584508,0.2949308159834476,0.2958230958230958,0.2973231604810552,0.2988490883227725,0.29998706840812106,0.3008922798396483,0.30193973878184405,0.3028449502133713,0.3046165783007888,210060,49.0,4.0,9.0,23.0,21.0,11.0,8.0,25.0,30.0,16.0,19.0,124.0
-3.42104,-68.34925,Amaturá,AM,4903,110.6,0.1,3490.3,222.5,213.6,111.6,0.9,4339.6,222.5,213.6,112.5,1.0,4201.5,222.5,213.6,114.0,1.4,4307.6,222.5,213.6,114.1,0.2,4112.8,222.5,213.6,114.7,0.5,1313.7,222.5,213.6,115.2,0.5,3646.4,222.5,213.6,115.8,0.6,2993.0,222.5,213.6,116.0,0.2,4350.9,222.5,213.6,116.7,0.6,4350.0,222.5,213.6,117.1,0.4,1919.7,222.5,213.6,117.1,0.0,3313.5,222.5,213.6,0.022557617785029568,0.02276157454619621,0.022945135631246172,0.023251070772996124,0.023271466449112783,0.02339384050581277,0.023495818886396083,0.023618192943096063,0.02365898429532939,0.023801754028146032,0.023883336732612684,0.023883336732612684,130006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-3.25025,-44.59701,Anajatuba,MA,1024,311.9,2.0,46.2,552.8,112.9,312.0,0.1,45.2,552.8,112.9,312.2,0.2,28.4,552.8,112.9,312.8,0.6,32.8,552.8,112.9,313.0,0.3,44.4,552.8,112.9,313.4,0.4,43.1,552.8,112.9,313.4,0.0,44.9,552.8,112.9,313.4,0.0,31.6,552.8,112.9,313.5,0.1,40.3,552.8,112.9,313.9,0.4,44.4,552.8,112.9,313.9,0.0,30.2,552.8,112.9,314.5,0.6,28.5,552.8,112.9,0.30458984375,0.3046875,0.3048828125,0.30546875,0.3056640625,0.3060546875,0.3060546875,0.3060546875,0.30615234375,0.30654296875,0.30654296875,0.30712890625,210070,0.0,0.0,25.0,42.0,30.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0
-0.79152,-49.99786,Anajás,PA,6940,163.2,0.0,4838.1,209.1,136.8,164.2,1.0,5027.6,209.1,136.8,176.2,12.0,4775.2,209.1,136.8,176.4,0.3,2945.9,209.1,136.8,176.5,0.1,4724.3,209.1,136.8,176.5,0.0,4209.0,209.1,136.8,176.5,0.0,3844.1,209.1,136.8,176.6,0.1,4005.7,209.1,136.8,177.0,0.4,3874.5,209.1,136.8,177.0,0.0,3634.0,209.1,136.8,177.0,0.0,0.0,209.1,136.8,177.4,0.4,6120.3,209.1,136.8,0.02351585014409222,0.02365994236311239,0.02538904899135446,0.025417867435158503,0.025432276657060517,0.025432276657060517,0.025432276657060517,0.02544668587896253,0.0255043227665706,0.0255043227665706,0.0255043227665706,0.025561959654178675,150070,1.0,0.0,0.0,10.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0
-3.47332,-61.6709,Anamã,AM,2473,192.9,0.1,1966.4,34.6,219.0,194.1,1.2,1980.2,34.6,219.0,196.7,2.6,695.2,34.6,219.0,197.5,0.8,1932.0,34.6,219.0,198.4,0.9,1934.0,34.6,219.0,199.2,0.8,1285.9,34.6,219.0,199.8,0.6,1998.4,34.6,219.0,200.7,1.0,1764.7,34.6,219.0,200.7,0.0,2016.9,34.6,219.0,201.7,1.0,2016.2,34.6,219.0,201.9,0.3,1905.6,34.6,219.0,202.3,0.4,1999.9,34.6,219.0,0.07800242620299233,0.07848766680145572,0.07953902143145976,0.0798625151637687,0.08022644561261626,0.08054993934492519,0.0807925596441569,0.08115649009300445,0.08115649009300445,0.08156085725839061,0.08164173069146785,0.08180347755762232,130008,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.34293,-48.39038,Ananindeua,PA,185,87.1,0.0,79.3,0.0,18.4,87.1,0.0,50.5,0.0,18.4,87.1,0.1,57.8,0.0,18.4,87.1,0.0,58.0,0.0,18.4,87.3,0.2,46.2,0.0,18.4,87.3,0.0,78.8,0.0,18.4,87.3,0.0,38.2,0.0,18.4,87.3,0.0,74.2,0.0,18.4,87.3,0.0,75.0,0.0,18.4,87.3,0.0,79.3,0.0,18.4,87.3,0.0,79.3,0.0,18.4,87.3,0.0,79.3,0.0,18.4,0.4708108108108108,0.4708108108108108,0.4708108108108108,0.4708108108108108,0.4718918918918919,0.4718918918918919,0.4718918918918919,0.4718918918918919,0.4718918918918919,0.4718918918918919,0.4718918918918919,0.4718918918918919,150080,575.0,227.0,709.0,750.0,459.0,180.0,47.0,39.0,25.0,4.0,14.0,13.0
-6.19412,-48.20527,Ananás,TO,1587,1154.9,4.7,194.0,192.8,43.4,1155.9,1.1,193.1,192.8,43.4,1157.4,1.5,191.5,192.8,43.4,1161.3,3.8,187.6,192.8,43.4,1161.6,0.3,176.8,192.8,43.4,1161.9,0.3,187.0,192.8,43.4,1163.7,1.8,185.3,192.8,43.4,1165.7,2.0,185.1,192.8,43.4,1165.9,0.2,184.9,192.8,43.4,1165.9,0.0,184.9,192.8,43.4,1167.1,1.1,174.5,192.8,43.4,1167.4,0.3,183.4,192.8,43.4,0.7277252678008822,0.7283553875236295,0.7293005671077505,0.731758034026465,0.7319470699432892,0.7321361058601135,0.7332703213610586,0.7345305608065533,0.7346565847511027,0.7346565847511027,0.7354127284183994,0.7356017643352237,170100,28.0,58.0,35.0,36.0,5.0,4.0,4.0,2.0,5.0,0.0,2.0,1.0
-3.94708,-51.35268,Anapu,PA,11910,1916.2,74.3,8092.5,6.8,173.5,1942.9,26.8,6164.8,6.8,173.5,2020.4,77.5,7277.6,6.8,173.5,2194.0,173.6,9531.7,6.8,173.5,2210.3,16.3,8373.9,6.8,173.5,2229.4,19.1,5578.8,6.8,173.5,2261.2,31.8,5955.7,6.8,173.5,2356.8,95.6,8934.2,6.8,173.5,2442.6,85.8,8670.7,6.8,173.5,2541.7,99.1,9188.0,6.8,173.5,2601.9,60.2,4820.4,6.8,173.5,2820.3,218.3,8909.4,6.8,173.5,0.16089000839630566,0.16313182199832074,0.16963895885810246,0.18421494542401345,0.185583543240974,0.1871872376154492,0.18985726280436607,0.19788413098236776,0.205088161209068,0.21340890008396304,0.21846347607052896,0.2368010075566751,150085,0.0,9.0,29.0,13.0,6.0,46.0,53.0,6.0,13.0,46.0,3.0,43.0
-6.42281,-47.89701,Angico,TO,453,199.2,2.6,30.5,222.6,0.0,199.3,0.1,30.4,222.6,0.0,199.6,0.3,30.1,222.6,0.0,199.7,0.1,30.0,222.6,0.0,199.7,0.0,30.0,222.6,0.0,200.1,0.4,29.6,222.6,0.0,200.1,0.0,29.7,222.6,0.0,200.2,0.2,30.2,222.6,0.0,200.2,0.0,30.2,222.6,0.0,200.3,0.1,30.1,222.6,0.0,201.9,1.6,28.5,222.6,0.0,204.1,2.2,26.3,222.6,0.0,0.4397350993377483,0.4399558498896248,0.4406181015452538,0.4408388520971302,0.4408388520971302,0.4417218543046357,0.4417218543046357,0.4419426048565121,0.4419426048565121,0.4421633554083885,0.4456953642384106,0.450551876379691,170105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-8.5825,-58.01843,Apiacás,MT,20401,2034.4,45.8,17043.5,1052.9,263.2,2048.3,13.9,16431.8,1052.9,263.2,2063.4,15.1,16437.3,1052.9,263.2,2077.4,14.0,17003.6,1052.9,263.2,2089.7,12.4,16985.1,1052.9,263.2,2108.4,18.7,16854.3,1052.9,263.2,2120.5,12.0,16960.5,1052.9,263.2,2136.8,16.4,16948.1,1052.9,263.2,2154.9,18.0,16930.0,1052.9,263.2,2182.3,27.5,16902.6,1052.9,263.2,2211.7,29.4,12708.6,1052.9,263.2,2297.6,85.8,16787.3,1052.9,263.2,0.09972060193127788,0.10040194108131956,0.10114210087740798,0.10182834174795354,0.10243125336993283,0.10334787510416156,0.10394098328513307,0.10473996372726828,0.1056271751384736,0.10697024655654136,0.10841135238468702,0.11262193029753445,510080,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.43741,-45.09702,Apicum-Açu,MA,349,167.0,0.0,0.0,3.0,59.2,167.0,0.0,59.4,3.0,59.2,167.0,0.0,49.4,3.0,59.2,167.0,0.0,85.3,3.0,59.2,167.0,0.0,0.0,3.0,59.2,167.0,0.0,60.6,3.0,59.2,167.0,0.0,114.9,3.0,59.2,167.0,0.0,79.4,3.0,59.2,167.0,0.0,32.2,3.0,59.2,167.0,0.0,0.0,3.0,59.2,167.0,0.0,0.0,3.0,59.2,167.0,0.0,58.5,3.0,59.2,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,0.4785100286532951,210083,0.0,0.0,1.0,3.0,0.0,0.0,41.0,26.0,17.0,2.0,3.0,1.0
-7.59202,-59.44152,Apuí,AM,54490,1621.0,70.7,51759.8,625.0,204.2,1685.1,64.2,51960.5,625.0,204.2,1731.0,45.9,51158.4,625.0,204.2,1780.2,49.2,51864.4,625.0,204.2,1855.0,74.8,51789.5,625.0,204.2,1941.1,86.1,51659.9,625.0,204.2,2021.1,80.1,51566.7,625.0,204.2,2128.3,107.2,51532.5,625.0,204.2,2290.1,161.8,51370.7,625.0,204.2,2460.2,170.0,51200.6,625.0,204.2,2621.9,161.7,51038.9,625.0,204.2,2910.6,288.7,50750.2,625.0,204.2,0.02974857772068269,0.030924940356028625,0.031767296751697566,0.03267021471829694,0.034042943659387044,0.03562305010093595,0.03709120939621949,0.039058542851899435,0.04202789502661038,0.04514956872820701,0.04811708570379886,0.05341530556065333,130014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.98883,-48.52513,Aragominas,TO,1180,997.5,10.7,153.8,18.0,10.7,1000.8,3.3,150.5,18.0,10.7,1006.4,5.6,144.8,18.0,10.7,1009.1,2.7,142.1,18.0,10.7,1011.0,1.9,140.1,18.0,10.7,1014.2,3.2,137.0,18.0,10.7,1015.5,1.3,135.8,18.0,10.7,1017.3,1.8,133.6,18.0,10.7,1018.6,1.4,132.7,18.0,10.7,1020.5,1.8,130.8,18.0,10.7,1021.4,1.0,129.9,18.0,10.7,1021.7,0.3,129.6,18.0,10.7,0.8453389830508474,0.8481355932203389,0.8528813559322034,0.8551694915254238,0.8567796610169491,0.8594915254237289,0.8605932203389829,0.8621186440677966,0.8632203389830508,0.8648305084745763,0.8655932203389829,0.8658474576271187,170130,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
-8.909410000000003,-49.57375,Araguacema,TO,2786,48.1,1.1,421.8,2232.0,84.1,50.0,1.9,419.9,2232.0,84.1,53.2,3.2,416.7,2232.0,84.1,53.8,0.7,416.1,2232.0,84.1,54.3,0.4,415.6,2232.0,84.1,55.6,1.3,414.3,2232.0,84.1,55.8,0.3,414.1,2232.0,84.1,60.3,4.5,409.6,2232.0,84.1,64.3,3.9,405.6,2232.0,84.1,64.5,0.2,405.4,2232.0,84.1,64.9,0.4,402.8,2232.0,84.1,64.9,0.1,405.0,2232.0,84.1,0.01726489590811199,0.017946877243359655,0.019095477386934675,0.019310839913854988,0.019490308686288583,0.019956927494615938,0.02002871500358937,0.021643933955491745,0.023079684134960515,0.023151471643933955,0.023295046661880838,0.023295046661880838,170190,27.0,9.0,2.0,5.0,1.0,13.0,0.0,7.0,9.0,9.0,1.0,1.0
-15.07464,-51.79283,Araguaiana,MT,6422,830.0,3.6,528.0,5034.8,13.7,830.2,0.3,526.5,5034.8,13.7,830.4,0.2,527.1,5034.8,13.7,830.4,0.0,526.1,5034.8,13.7,830.8,0.4,522.6,5034.8,13.7,830.9,0.2,527.1,5034.8,13.7,831.0,0.1,519.5,5034.8,13.7,831.1,0.1,542.4,5034.8,13.7,831.2,0.2,517.4,5034.8,13.7,831.2,0.0,542.3,5034.8,13.7,831.2,0.0,542.3,5034.8,13.7,831.2,0.0,540.4,5034.8,13.7,0.12924322640921831,0.12927436935534106,0.12930551230146373,0.12930551230146373,0.1293677981937091,0.12938336966677047,0.12939894113983186,0.1294145126128932,0.12943008408595455,0.12943008408595455,0.12943008408595455,0.12943008408595455,510100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-16.70281,-53.14052,Araguainha,MT,688,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.7,687.3,0.0,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.7,687.3,0.0,0.0,0.0,0.7,687.3,0.0,0.0,0.0,0.7,687.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
