Doença,Espécie,Ano,Mês,UF,Quantidade de casos
Anemia Infecciosa Equina,EQU,2013,Jan,TO,24
Anemia Infecciosa Equina,EQU,2013,Jan,RR,28
Anemia Infecciosa Equina,EQU,2013,Jan,MA,64
Anemia Infecciosa Equina,EQU,2013,Jan,MT,139
Anemia Infecciosa Equina,EQU,2013,Fev,AC,9
Anemia Infecciosa Equina,EQU,2013,Fev,AP,9
Anemia Infecciosa Equina,EQU,2013,Fev,TO,14
Anemia Infecciosa Equina,EQU,2013,Fev,RR,23
Anemia Infecciosa Equina,EQU,2013,Fev,RO,24
Raiva,EQU,2013,Fev,MT,50
Anemia Infecciosa Equina,EQU,2013,Fev,MA,61
Anemia Infecciosa Equina,EQU,2013,Fev,PA,68
Anemia Infecciosa Equina,EQU,2013,Fev,MT,99
Mormo,EQU,2013,Set,MA,1
Anemia Infecciosa Equina,EQU,2013,Set,MT,5
Mormo,EQU,2013,Set,RO,5
Anemia Infecciosa Equina,EQU,2013,Set,AM,13
Anemia Infecciosa Equina,EQU,2013,Set,AC,45
Anemia Infecciosa Equina,EQU,2013,Set,RO,75
Anemia Infecciosa Equina,EQU,2013,Set,MA,91
Anemia Infecciosa Equina,EQU,2013,Set,PA,123
Anemia Infecciosa Equina,EQU,2013,Out,AM,1
Mormo,EQU,2013,Out,MA,1
Raiva,EQU,2013,Out,MT,1
Mormo,EQU,2013,Out,RO,2
Anemia Infecciosa Equina,EQU,2013,Out,AC,8
Anemia Infecciosa Equina,EQU,2013,Out,RO,8
Anemia Infecciosa Equina,EQU,2013,Out,PA,32
Anemia Infecciosa Equina,EQU,2013,Out,MA,62
Anemia Infecciosa Equina,EQU,2013,Out,MT,148
Anemia Infecciosa Equina,EQU,2013,Dez,TO,10
Anemia Infecciosa Equina,EQU,2013,Dez,AC,11
Anemia Infecciosa Equina,EQU,2013,Dez,RO,19
Anemia Infecciosa Equina,EQU,2013,Dez,RR,23
Anemia Infecciosa Equina,EQU,2013,Dez,MT,70
Anemia Infecciosa Equina,EQU,2013,Dez,MA,84
Anemia Infecciosa Equina,EQU,2013,Dez,PA,158
Anemia Infecciosa Equina,EQU,2014,Ago,TO,2
Raiva,EQU,2014,Ago,MA,3
Anemia Infecciosa Equina,EQU,2014,Ago,RR,13
Anemia Infecciosa Equina,EQU,2014,Ago,RO,20
Anemia Infecciosa Equina,EQU,2014,Ago,AC,25
Anemia Infecciosa Equina,EQU,2014,Ago,PA,29
Anemia Infecciosa Equina,EQU,2014,Ago,MT,50
Raiva,EQU,2014,Mar,PA,1
Mormo,EQU,2014,Mar,RO,2
Anemia Infecciosa Equina,EQU,2014,Mar,AM,3
Anemia Infecciosa Equina,EQU,2014,Mar,RR,7
Anemia Infecciosa Equina,EQU,2014,Mar,RO,13
Anemia Infecciosa Equina,EQU,2014,Mar,AC,19
Anemia Infecciosa Equina,EQU,2014,Mar,TO,23
Anemia Infecciosa Equina,EQU,2014,Mar,PA,110
Anemia Infecciosa Equina,EQU,2014,Mar,MA,168
Anemia Infecciosa Equina,EQU,2014,Mar,MT,214
Raiva,EQU,2014,Abr,MT,1
Raiva,EQU,2014,Abr,PA,1
Raiva,EQU,2014,Abr,RO,3
Mormo,EQU,2014,Abr,PA,4
Anemia Infecciosa Equina,EQU,2014,Abr,AM,5
Anemia Infecciosa Equina,EQU,2014,Abr,AC,11
Anemia Infecciosa Equina,EQU,2014,Abr,RR,20
Anemia Infecciosa Equina,EQU,2014,Abr,RO,22
Anemia Infecciosa Equina,EQU,2014,Abr,PA,27
Anemia Infecciosa Equina,EQU,2014,Abr,TO,42
Anemia Infecciosa Equina,EQU,2014,Abr,MT,228
Anemia Infecciosa Equina,EQU,2014,Jun,AM,1
Mormo,EQU,2014,Jun,MT,1
Raiva,EQU,2014,Jun,MT,2
Anemia Infecciosa Equina,EQU,2014,Jun,AP,3
Anemia Infecciosa Equina,EQU,2014,Jun,AC,15
Anemia Infecciosa Equina,EQU,2014,Jun,RO,17
Anemia Infecciosa Equina,EQU,2014,Jun,RR,18
Anemia Infecciosa Equina,EQU,2014,Jun,TO,25
Anemia Infecciosa Equina,EQU,2014,Jun,MA,67
Anemia Infecciosa Equina,EQU,2014,Jun,PA,87
Anemia Infecciosa Equina,EQU,2014,Jun,MT,428
Mormo,EQU,2014,Jul,RO,1
Estomatite vesicular,EQU,2014,Jul,MT,7
Anemia Infecciosa Equina,EQU,2014,Jul,TO,15
Anemia Infecciosa Equina,EQU,2014,Jul,RO,29
Anemia Infecciosa Equina,EQU,2014,Jul,AC,35
Anemia Infecciosa Equina,EQU,2014,Jul,MT,69
Anemia Infecciosa Equina,EQU,2014,Jul,PA,86
Anemia Infecciosa Equina,EQU,2014,Jul,MA,136
Anemia Infecciosa Equina,EQU,2014,Nov,AP,1
Mormo,EQU,2014,Nov,PA,1
Mormo,EQU,2014,Nov,RO,1
Mormo,EQU,2014,Nov,RR,1
